idVariavelAleatoria;AttMatriz;Iteradores;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;;
1;residuo_espaco_amostral;07/2022;293.173447912258;261.055607341336;161.741460012867;354.750700786887;257.892246604809;421.079461435593;572.075797452648;227.247207396188;255.978389121451;190.866971149473;276.827257686894;62.091924160422;407.512774370060;82.141635986233;357.558903875944;203.902896136663;164.611059243062;200.435191156158;477.414419928210;255.760673382935;;
1;residuo_espaco_amostral;08/2022;151.132463897721;337.292318937763;314.291948120957;141.552605849050;325.054284076513;108.251963617940;169.107622091892;278.580288462557;289.753542899474;246.157363461629;176.764832410251;197.274910630290;171.302581744323;106.779477076160;193.159068830073;113.081698387720;384.532717623217;238.144120093022;184.852945785028;115.925910198758;;
1;residuo_espaco_amostral;09/2022;-186.038533393510;-241.603705388587;-388.435702148413;-500.917824298330;-392.680002496936;-504.423483973080;-209.623827119038;-476.603606439223;-590.214054353438;-461.918766513702;-286.674179104652;-559.200905454119;-242.176215748046;-340.721559664799;37.353586336234;-367.216253938332;-458.687525529339;-320.434052013245;-550.379712536829;-253.205799994487;;
1;residuo_espaco_amostral;10/2022;-467.309402707255;-380.552900793009;-228.183956560838;-38.982546999361;-615.325957981785;-540.396292696192;-390.413626540081;215.146522646468;-304.109478674288;-259.058399363290;-411.163854556918;-454.256731301823;-439.643645399165;-314.805925400420;361.969623926012;-369.471585887408;214.867842509304;-437.487481333292;-273.819851007673;-446.748714834691;;
1;residuo_espaco_amostral;11/2022;988.123286948832;253.732871473938;238.418639579277;285.291724457942;374.747077937019;616.964422312551;886.294521193194;503.458254886146;753.864869965445;964.098079838231;952.416333194466;835.796422814459;519.521752984079;974.315875981197;244.882458152555;872.999428119618;785.182143688757;406.861436010358;479.446692821823;728.667088649120;;
1;residuo_espaco_amostral;12/2022;1194.594434631668;817.362160216067;302.038350498725;1069.905970754181;1014.994855557288;787.036590978186;769.599899342412;1426.234391238685;1435.192001340122;2168.543596485167;1468.239286923471;443.537477996648;444.592408774999;109.040651669699;1749.336334931433;670.429975889955;302.579829249283;1122.137330819186;1124.806726770941;2152.952046641888;;
1;residuo_espaco_amostral;01/2023;2659.099261760201;-346.246383265793;959.373200054630;4324.380612191444;1354.788609946983;529.255783502471;-822.839531308946;1601.486719586865;-39.082683576946;978.542671850025;1721.306946460140;99.196245787290;1613.313141248023;-83.452381582313;2044.425205473039;949.826056304037;1408.400801501818;599.221485137878;-347.590924128368;2022.910002443983;;
1;residuo_espaco_amostral;02/2023;2012.531034300180;1057.398752863444;1785.002060785587;1039.138039803570;2726.286507231494;-103.103496509162;2397.576197273298;1326.166522370111;3340.936213870908;3011.523195326966;631.052436617343;690.888845452748;792.162155080983;747.754642128891;2899.102956462298;3335.226331611098;523.622080324138;1665.917650042628;934.440019213696;3605.507921413100;;
1;residuo_espaco_amostral;03/2023;1600.185282489344;3002.541548590400;2129.382992607197;1545.918845004255;4631.092404987146;1547.109874772562;1388.985805046368;1485.779524524202;474.225643391187;1697.675503363039;843.342625129952;1996.693132135157;1467.259118775819;3362.166383034055;656.724747650851;1403.227249975364;1449.684930560227;853.805108985439;2415.472351045682;2676.557615551650;;
1;residuo_espaco_amostral;04/2023;1047.907794062426;465.808267234705;982.864416296333;760.833136294602;949.664322422266;523.857094167725;751.639349550896;213.287722020239;551.901166992747;36.774235034757;340.089442484488;682.543741244464;438.643448037637;1546.208925077819;1939.631642534752;-17.650672340018;511.255513604817;463.303234658877;603.679618458330;460.852836234400;;
1;residuo_espaco_amostral;05/2023;720.599254724984;333.871160258759;857.474131952922;142.426554264898;451.909510503628;490.402974425345;376.802180550719;252.262975221117;370.689479239972;756.958256988037;203.605399770849;476.147371439470;485.697089072160;260.386685679976;370.979801274775;283.350450381190;429.058640605972;377.473743249117;671.713959648036;610.884629709963;;
1;residuo_espaco_amostral;06/2023;1609.060722863394;-219.447816232425;145.095445593245;-236.061100713770;81.776806336148;298.207231014875;-117.901963360687;-133.062619633999;-164.031750384352;-11.374929122243;313.335506726187;-160.508452717797;-105.028242949343;-14.583482259771;341.015987227152;137.252192231747;157.256162885759;-116.421362318500;307.647091033186;-127.922713416663;;
1;residuo_espaco_amostral;07/2023;105.342355349156;297.507241364995;184.407981405174;260.327339478146;146.503345965843;326.897384506289;144.817504336666;329.087053483052;157.483229808282;330.618274557219;347.272883731227;170.188687622593;349.943753006227;253.088222881770;263.934293751402;251.355168389824;136.994190301016;181.940785516069;188.779646989685;208.402129046409;;
1;residuo_espaco_amostral;08/2023;536.477685968755;203.005203331999;222.360201371829;263.279477546977;371.743076494177;306.546086280363;339.574300812436;250.423025683177;280.542084228305;178.448316802825;248.130085973754;180.537515298227;334.544888381082;202.018688258333;256.238863415989;326.343053460289;280.204155677911;275.377654743950;287.039115803538;230.872035190938;;
1;residuo_espaco_amostral;09/2023;-509.786001639788;-142.024244041030;-589.278597364523;-201.504254275638;-337.828111261465;-424.284159531287;-449.784570251506;-481.862118194751;-539.438675586090;-496.413118361873;-292.193604066590;-429.639096735948;-557.822441124778;-451.794257651975;-644.977433400346;-751.105791788869;-699.921264576547;-455.218054294284;-456.307473797882;-374.825924910533;;
1;residuo_espaco_amostral;10/2023;-23.770648167240;621.674166080347;-216.503780705679;-244.134489857964;-270.453573427768;-544.878753582918;-128.691723848293;-240.360866280866;-316.221849373802;-495.676093374857;-576.177177690035;-173.544025321313;-158.783953914665;-171.009709358941;-509.308097953282;-214.518009417102;-399.104752317252;-434.283654292484;-252.226339945992;-262.075277162867;;
1;residuo_espaco_amostral;11/2023;647.838663212119;714.519791858440;582.776876106765;798.123371735507;870.581846886056;999.524840429637;385.094296490629;830.408671025365;662.005484151824;1071.919259880640;1517.821097905785;692.519253086536;544.108009743970;526.611489430864;95.639818570472;119.896569553774;763.705518238203;762.850549769822;702.517666137501;362.813623970932;;
1;residuo_espaco_amostral;12/2023;906.613498851185;333.335869317749;483.788483400427;1520.934465545579;1445.930536037823;1373.889343437026;843.152468806734;1041.445493258341;649.294348062931;1586.406501603114;561.182887539398;1440.862439748124;1056.159711386887;851.762512946883;1379.186666153487;937.065190454710;1204.387617253614;1896.702891509873;1054.527694755550;863.763458456409;;
1;residuo_espaco_amostral;01/2024;1446.652099812238;-723.418549402096;25.509504840814;611.894059690435;-1280.351965578887;1950.906366793570;76.319596924362;1086.539743444315;-54.864193741800;-365.485273439218;1655.384324583039;1729.994552775825;-770.300155437181;624.946564349071;1911.410715994712;820.901972113573;757.261823341934;1296.086796203836;1556.819604177858;-109.885809568753;;
1;residuo_espaco_amostral;02/2024;1443.929152076771;1722.010855711082;1873.386940062219;2038.517179123901;2812.059081004585;2897.050552765781;881.860734554854;1551.483963346490;2173.218932267471;1483.780846230782;2311.557356259570;3350.313475360941;-578.104317976937;1884.081548356714;1995.507213843201;-565.564164655582;2326.703167900452;807.556086026751;916.152769034578;3929.317507458574;;
1;residuo_espaco_amostral;03/2024;2075.806573069948;1615.743369938921;1091.576167382711;2942.071829200609;1194.693068227068;2224.056635845277;714.817923743272;1191.343530609246;973.063028497952;1803.611826547193;3050.483097379904;1827.963533980959;1173.228032932339;776.802664941494;1421.542696140790;222.852866492201;603.753522220243;776.417793823015;1206.235461209666;968.535618988375;;
1;residuo_espaco_amostral;04/2024;1016.053822348799;523.618432495762;160.548959944256;818.003285564032;918.171581783906;696.724346554365;1374.493430122155;660.592170757273;223.270292325071;727.404298352560;88.686573085153;1135.759365776691;200.006274402341;644.194898642646;397.293329220061;225.740515762631;918.565619511941;749.461305087540;-224.637871500659;424.264116528921;;
1;residuo_espaco_amostral;05/2024;286.989791097189;409.935419821471;431.496763784523;463.835954469838;423.986781509979;565.086137230765;391.189434291809;419.330415161805;355.631726082659;542.290787391440;505.784888396934;-25.594924536010;416.960992397115;355.777459489644;175.444220203701;620.403689411688;777.003788391757;562.375835308300;532.834525066042;621.610818332190;;
1;residuo_espaco_amostral;06/2024;3.073361415096;173.482585462245;36.805635752398;252.978453583822;301.525882539015;-113.359910357946;-141.034589333359;-69.699348837081;95.192758823660;-2.421987231992;160.686352226348;-46.162662836643;1554.279454457177;224.819564105593;-169.895321056273;396.563616813901;-190.565583551308;88.654982981117;-119.925169344983;168.518705449013;;
1;residuo_espaco_amostral;07/2024;235.530315133404;238.136001160812;251.244428221602;327.222257253377;240.166452055120;619.164006553479;279.885370545803;271.487494285645;284.192107740878;204.514686268765;193.288684872610;736.990842303914;175.302580991084;467.205700115182;310.729525786508;174.185124339764;316.539309973412;248.002535447297;390.025934920794;132.974768990175;;
1;residuo_espaco_amostral;08/2024;263.488610915769;309.186999852181;334.726231792508;351.925207856375;250.299090941875;276.304591413141;93.507029329187;305.255596838349;304.521669877819;206.904123397939;127.450406156471;169.864981821616;495.191535073239;232.608714012956;111.549258049591;155.366213564572;215.017992214649;210.710482403199;190.684012536530;291.740585941525;;
1;residuo_espaco_amostral;09/2024;-295.419490068769;-415.079504865290;-460.470871210732;202.146174409129;-302.264311206487;-599.735628920809;-623.613030483762;-396.103710166856;692.210092762421;-504.432852873860;-289.060778960595;-189.409572443804;-78.011606141637;-641.269899721144;-329.084032674075;-314.841289310876;-314.476011032768;-608.740932025977;-157.472725429622;-250.392996271630;;
1;residuo_espaco_amostral;10/2024;-252.755135015403;-423.446764812667;-488.169610520279;-181.894811309655;-276.681440085096;-506.544822328751;-156.004386187505;-74.017245137226;-434.490299226844;-330.078091018357;-255.209503753166;-269.217358260942;242.060044756869;-92.981795812624;358.674317807289;-186.908968098372;-363.612227848294;59.478764565429;254.349686443170;570.417937526881;;
1;residuo_espaco_amostral;11/2024;479.286291114947;-34.392003355592;436.328312300290;920.870838903892;896.123006629123;182.062016739208;584.970487010441;774.068414786872;937.625780907162;62.548468271952;352.269972085176;327.503778837707;647.462588362295;937.543409273685;358.958105298667;629.070639935879;804.659844931874;886.592941992013;873.140254858901;284.922056758757;;
1;residuo_espaco_amostral;12/2024;940.189732171517;315.288855288406;1131.733110633048;1564.444944812205;509.326304848900;1577.072748177451;115.968063359513;1337.087657055248;1719.318585549512;994.748534613945;1219.945476706573;-13.614945674997;1203.233669438996;450.023897435614;763.957693111366;485.572764435873;1122.770933538362;-123.299419030346;777.419955109504;913.760946572793;;
2;residuo_espaco_amostral;01/2020;6136.687618778518;3085.191298652460;4746.612446521079;1949.972952411863;2694.563978685651;1301.169088234424;810.367642518261;57.333727768919;4502.744539729782;4232.699455365664;1968.224273926773;2918.058159830090;2063.565170435070;1764.490869959858;1414.375645568164;4394.596375306224;5953.137143292256;2180.785120502015;2712.953150590758;1178.534744251047;;
2;residuo_espaco_amostral;02/2020;3369.855888609192;942.310157891889;2279.947516349777;3634.508859597852;-165.890711645199;781.519539783183;2473.119847377737;2803.600864933792;3169.418112249175;1883.566315514213;254.080788767529;1164.728016865487;1170.416949151698;3474.877711505296;497.722926590488;1067.096121330178;3063.973065786116;-1143.326011184002;2291.383239097256;758.910956329081;;
2;residuo_espaco_amostral;03/2020;1835.606562329014;1250.496495332259;1925.962891758201;4671.554237546829;1455.242907451391;1197.749576728821;680.413266026227;1628.339255124706;2943.593776866560;1100.538405043642;1752.500699228641;2122.581082728469;848.031546798858;4529.406359358409;1177.451162197767;2229.423358522591;4020.602391038577;2376.230494740277;3861.602283243486;2171.284383526074;;
2;residuo_espaco_amostral;04/2020;1247.219325445959;-752.351027761254;559.281525295707;1269.430561970462;1041.836998453772;1091.646192454476;851.429434620258;-503.428432981033;1012.834870074606;939.139771348870;2434.317665602161;462.123656886842;1259.469641777096;1009.504624378175;185.011941732717;1329.343283343975;980.938041115225;529.733929359286;2023.015722561252;2484.047584018327;;
2;residuo_espaco_amostral;05/2020;33.956915707360;710.647581139106;727.204172642119;1285.833464132476;492.031155156995;630.137842108655;761.299072320433;300.240603394927;634.989389406189;893.734472969938;630.495995374092;705.528558520881;586.294628035454;981.171410411816;460.764093449076;657.602885867552;728.841968901424;489.173271183168;628.420355558407;976.321410358955;;
2;residuo_espaco_amostral;06/2020;609.198549689591;149.728665168755;246.296065512807;150.029125923448;74.268641471462;16.225228387745;218.721735901469;389.534088002762;485.032306264881;803.642782629310;477.953494735046;1136.163860780677;59.588264604116;184.238158809157;653.727694684028;300.923076195364;274.818674036831;449.260808262466;45.311047969453;116.768725276408;;
2;residuo_espaco_amostral;07/2020;-23.225204758511;166.555691260496;297.167734394603;-25.154256764684;195.865457620466;255.368383946871;235.510541694680;58.601079554144;111.254679844634;156.665230577302;279.389299628054;249.069787931233;234.814971195893;201.270066126215;-22.839801314929;84.022746166495;112.793624526327;201.481374273367;-14.890696395831;195.567790224609;;
2;residuo_espaco_amostral;08/2020;274.908438948000;325.530653522600;192.951481356787;59.529735277524;168.094321818390;-85.691331576967;115.273482879910;31.075960916900;-151.453359808084;73.556103660889;32.818701038234;145.384308961453;-34.902560488541;87.849371805628;99.710223152713;-74.697489849716;-10.034723762271;-111.048588114419;-145.736698132279;35.304758854235;;
2;residuo_espaco_amostral;09/2020;-187.017357175276;-128.985489595498;-344.085055962755;-180.855354240420;-175.521567267730;-297.220767515886;-81.082760018130;-177.834669236598;67.194454894494;-74.982626442341;92.590142187687;-4.700761360885;-11.298195918043;6.605106999412;-232.811759344403;-75.245740065991;-85.384574112904;-57.127325924998;-128.621693157182;-174.055102859488;;
2;residuo_espaco_amostral;10/2020;668.410041016023;170.205656979001;183.489918980828;369.189220371945;347.146109090059;-139.797223611785;304.352337900205;155.056045540417;-74.617542624754;125.796661498479;260.329178493445;224.592901231273;849.120460091093;536.867533864577;623.532080192791;297.749343149840;413.754277008412;-259.606938018853;4.900758507401;639.720741908622;;
2;residuo_espaco_amostral;11/2020;486.349096514729;1646.775507760338;694.891464237206;864.280515302984;836.980820327178;1989.513362394454;1740.469454374996;1941.369082766515;2076.656532170227;1490.133604272882;881.749686065005;1056.723939129672;724.336987190107;1884.374075168819;1115.467463266058;1289.067908417994;2743.328689588349;871.503867483508;1335.295251095909;1183.747918869067;;
2;residuo_espaco_amostral;12/2020;1571.551326366761;555.435488707963;1660.227112788971;905.760802314425;-132.663705684080;1313.885071504480;2657.685093757176;2638.843672146312;1034.600218569570;-109.495962260942;941.735673872990;1822.056737565051;204.855525286163;694.353514411150;2870.314628659256;-139.638135500857;3261.074886813045;1918.644060347965;757.235984262355;616.607564447797;;
2;residuo_espaco_amostral;01/2021;7091.335355054095;6278.539281502607;3605.198187058273;1067.980062634880;1424.508674846943;3101.308715748813;2856.699705596052;2389.060944666624;3223.183086454016;1380.115426605219;1393.775492472688;2077.791915969471;1074.551246388511;2660.753795495303;-256.834157351618;5908.019267688561;377.237076636627;1778.719389745654;1145.443121553734;3348.072301606824;;
2;residuo_espaco_amostral;02/2021;-832.281609431942;1128.712889402928;659.859396060744;-162.845847215049;340.359751363080;2118.818111361427;845.586032093755;2378.495107634067;2857.874683019899;1562.202063684993;2506.598988048947;1085.709238175994;714.187443545991;1909.573419239129;1080.637338508039;-185.682923974149;2563.638301953837;1663.461595956672;-218.036579542548;2643.863923107502;;
2;residuo_espaco_amostral;03/2021;954.990892315159;1207.056866511953;3247.066358063048;1155.544574776877;3824.378222947844;1607.207847018438;1425.643277719334;-222.380436035262;2270.465758758175;2913.622110421604;2590.573169656857;3460.620571276483;2963.706976799573;2270.373919158304;519.864960997035;20.068319220996;718.846999300460;2695.152927230623;1510.685844323353;1169.055736257005;;
2;residuo_espaco_amostral;04/2021;4477.624385750947;2576.415586903999;1055.190909156707;1077.009089967977;698.060502572224;1216.512347127027;876.360197774447;433.091279347449;928.131706795297;67.901394869388;1911.103419745351;1921.542805640527;767.158406038420;-48.343051046333;62.456808252402;-268.578952483778;395.296715759523;1112.858377315236;1524.162651499162;1003.450937498261;;
2;residuo_espaco_amostral;05/2021;673.439658569608;781.653511193667;972.058858008500;504.823071288615;1138.405180273101;473.975623503336;460.332849456411;592.517051499963;739.568995492132;864.068455189825;626.134360271297;616.494520656885;1319.427466217962;503.159234796636;616.410969153953;539.026796150247;-83.636097560271;634.697966495473;533.364014912980;709.976952871087;;
2;residuo_espaco_amostral;06/2021;499.527928975104;117.676512469573;634.436122748506;231.387190446251;515.067871086795;461.480016909748;382.894668831937;203.586473982151;206.733208544553;243.058045452586;656.417522013513;100.291170796533;179.039274638521;22.132876807013;668.757975591768;121.841720425856;780.269151767696;69.252198127103;18.541853653195;184.669253803235;;
2;residuo_espaco_amostral;07/2021;79.875646032882;-83.766224188848;91.715014801683;93.399119085011;100.871111552177;188.311406772819;232.296854586754;162.813590950144;-55.558717986685;33.813857827788;-147.264447161607;243.169264852802;-1.139558987146;345.041451160852;117.096076651704;90.767596343558;360.534911882621;266.332605304989;93.488671933389;0.520528765846;;
2;residuo_espaco_amostral;08/2021;185.239272241020;-49.453462514524;-116.999324724169;35.175056091087;58.098025622780;84.840190749265;-74.230202229327;2.241282813565;-14.840298821686;-48.690627025658;-41.353024948002;118.528215561593;65.653349240218;-49.828525636320;-27.117725733553;132.639083629806;53.537912278809;29.410866170459;-179.351342712376;57.838449300882;;
2;residuo_espaco_amostral;09/2021;-258.701195288786;-48.637328044660;-6.259245696335;-105.407314644901;416.873316123699;-330.052346482950;59.249794498818;133.083185873057;-15.904036311117;212.197537094181;57.309113523062;-79.566069051434;-423.500649538913;-196.732703217964;-39.447544466078;-179.584565745891;212.211611683617;-214.151586176502;-255.925099184690;-92.644549260487;;
