idVariavelAleatoria;idVariavelAleatoriaInterna;AttVetor;01/2020;02/2020;03/2020;04/2020;05/2020;06/2020;07/2020;08/2020;09/2020;10/2020;11/2020;12/2020;01/2021;02/2021;03/2021;04/2021;05/2021;06/2021;07/2021;08/2021;09/2021;10/2021;11/2021;12/2021;01/2022;02/2022;03/2022;04/2022;05/2022;06/2022;07/2022;08/2022;09/2022;10/2022;11/2022;12/2022;01/2023;02/2023;03/2023;04/2023;05/2023;06/2023;07/2023;08/2023;09/2023;10/2023;11/2023;12/2023;01/2024;02/2024;03/2024;04/2024;05/2024;06/2024;07/2024;08/2024;09/2024;10/2024;11/2024;12/2024;
1;11;coeficiente_participacao;0.024193362332;0.023522527398;0.022971266476;0.021145910711;0.020568285756;0.019592957880;0.018667031063;0.018090577928;0.018489465708;0.020426942029;0.021297672041;0.024620841927;0.024193362332;0.023522527398;0.022971266476;0.021145910711;0.020568285756;0.019592957880;0.018667031063;0.018090577928;0.018489465708;0.020426942029;0.021297672041;0.024620841927;0.024193362332;0.023522527398;0.022971266476;0.021145910711;0.020568285756;0.019592957880;0.018667031063;0.018090577928;0.018489465708;0.020426942029;0.021297672041;0.024620841927;0.024193362332;0.023522527398;0.022971266476;0.021145910711;0.020568285756;0.019592957880;0.018667031063;0.018090577928;0.018489465708;0.020426942029;0.021297672041;0.024620841927;0.024193362332;0.023522527398;0.022971266476;0.021145910711;0.020568285756;0.019592957880;0.018667031063;0.018090577928;0.018489465708;0.020426942029;0.021297672041;0.024620841927;
1;12;coeficiente_participacao;0.015197399411;0.015118649789;0.014398651842;0.012928000852;0.012618164910;0.012356124841;0.012157992624;0.011933080043;0.012268741618;0.012657086629;0.013202940567;0.015215028305;0.015197399411;0.015118649789;0.014398651842;0.012928000852;0.012618164910;0.012356124841;0.012157992624;0.011933080043;0.012268741618;0.012657086629;0.013202940567;0.015215028305;0.015197399411;0.015118649789;0.014398651842;0.012928000852;0.012618164910;0.012356124841;0.012157992624;0.011933080043;0.012268741618;0.012657086629;0.013202940567;0.015215028305;0.015197399411;0.015118649789;0.014398651842;0.012928000852;0.012618164910;0.012356124841;0.012157992624;0.011933080043;0.012268741618;0.012657086629;0.013202940567;0.015215028305;0.015197399411;0.015118649789;0.014398651842;0.012928000852;0.012618164910;0.012356124841;0.012157992624;0.011933080043;0.012268741618;0.012657086629;0.013202940567;0.015215028305;
1;13;coeficiente_participacao;0.001791476330;0.001786976095;0.001784909808;0.002149959689;0.002578821543;0.002953246562;0.003215030675;0.003635962751;0.003782176670;0.003569999959;0.002945717238;0.002191603041;0.001791476330;0.001786976095;0.001784909808;0.002149959689;0.002578821543;0.002953246562;0.003215030675;0.003635962751;0.003782176670;0.003569999959;0.002945717238;0.002191603041;0.001791476330;0.001786976095;0.001784909808;0.002149959689;0.002578821543;0.002953246562;0.003215030675;0.003635962751;0.003782176670;0.003569999959;0.002945717238;0.002191603041;0.001791476330;0.001786976095;0.001784909808;0.002149959689;0.002578821543;0.002953246562;0.003215030675;0.003635962751;0.003782176670;0.003569999959;0.002945717238;0.002191603041;0.001791476330;0.001786976095;0.001784909808;0.002149959689;0.002578821543;0.002953246562;0.003215030675;0.003635962751;0.003782176670;0.003569999959;0.002945717238;0.002191603041;
1;14;coeficiente_participacao;0.162177962468;0.186575453923;0.189937732252;0.194172006649;0.189822130889;0.192283165276;0.186408875277;0.184118885213;0.175634781160;0.167358507942;0.165980273397;0.160567044487;0.162177962468;0.186575453923;0.189937732252;0.194172006649;0.189822130889;0.192283165276;0.186408875277;0.184118885213;0.175634781160;0.167358507942;0.165980273397;0.160567044487;0.162177962468;0.186575453923;0.189937732252;0.194172006649;0.189822130889;0.192283165276;0.186408875277;0.184118885213;0.175634781160;0.167358507942;0.165980273397;0.160567044487;0.162177962468;0.186575453923;0.189937732252;0.194172006649;0.189822130889;0.192283165276;0.186408875277;0.184118885213;0.175634781160;0.167358507942;0.165980273397;0.160567044487;0.162177962468;0.186575453923;0.189937732252;0.194172006649;0.189822130889;0.192283165276;0.186408875277;0.184118885213;0.175634781160;0.167358507942;0.165980273397;0.160567044487;
1;15;coeficiente_participacao;0.174791159937;0.187150614686;0.193059565353;0.219535414689;0.242580342274;0.261953741500;0.284609636899;0.309864330151;0.314068823407;0.295584658529;0.249549208326;0.192946781150;0.174791159937;0.187150614686;0.193059565353;0.219535414689;0.242580342274;0.261953741500;0.284609636899;0.309864330151;0.314068823407;0.295584658529;0.249549208326;0.192946781150;0.174791159937;0.187150614686;0.193059565353;0.219535414689;0.242580342274;0.261953741500;0.284609636899;0.309864330151;0.314068823407;0.295584658529;0.249549208326;0.192946781150;0.174791159937;0.187150614686;0.193059565353;0.219535414689;0.242580342274;0.261953741500;0.284609636899;0.309864330151;0.314068823407;0.295584658529;0.249549208326;0.192946781150;0.174791159937;0.187150614686;0.193059565353;0.219535414689;0.242580342274;0.261953741500;0.284609636899;0.309864330151;0.314068823407;0.295584658529;0.249549208326;0.192946781150;
2;1;coeficiente_participacao;0.039473252181;0.037793336411;0.038930831526;0.038416183934;0.036760035878;0.035419119288;0.033940629678;0.032184139624;0.029663543485;0.029029670783;0.034304695571;0.039534763819;0.039473252181;0.037793336411;0.038930831526;0.038416183934;0.036760035878;0.035419119288;0.033940629678;0.032184139624;0.029663543485;0.029029670783;0.034304695571;0.039534763819;0.039473252181;0.037793336411;0.038930831526;0.038416183934;0.036760035878;0.035419119288;0.033940629678;0.032184139624;0.029663543485;0.029029670783;0.034304695571;0.039534763819;0.039473252181;0.037793336411;0.038930831526;0.038416183934;0.036760035878;0.035419119288;0.033940629678;0.032184139624;0.029663543485;0.029029670783;0.034304695571;0.039534763819;0.039473252181;0.037793336411;0.038930831526;0.038416183934;0.036760035878;0.035419119288;0.033940629678;0.032184139624;0.029663543485;0.029029670783;0.034304695571;0.039534763819;
2;2;coeficiente_participacao;0.025942801824;0.024121565641;0.024126911290;0.023401610588;0.021620453707;0.020612578388;0.019663870794;0.018527407796;0.016963170759;0.017439977280;0.021410723844;0.025863786324;0.025942801824;0.024121565641;0.024126911290;0.023401610588;0.021620453707;0.020612578388;0.019663870794;0.018527407796;0.016963170759;0.017439977280;0.021410723844;0.025863786324;0.025942801824;0.024121565641;0.024126911290;0.023401610588;0.021620453707;0.020612578388;0.019663870794;0.018527407796;0.016963170759;0.017439977280;0.021410723844;0.025863786324;0.025942801824;0.024121565641;0.024126911290;0.023401610588;0.021620453707;0.020612578388;0.019663870794;0.018527407796;0.016963170759;0.017439977280;0.021410723844;0.025863786324;0.025942801824;0.024121565641;0.024126911290;0.023401610588;0.021620453707;0.020612578388;0.019663870794;0.018527407796;0.016963170759;0.017439977280;0.021410723844;0.025863786324;
2;3;coeficiente_participacao;0.116870590442;0.109009165387;0.104737704911;0.097554495881;0.093810401710;0.092091022187;0.090429458195;0.088003892310;0.084917779328;0.084544519340;0.098880376641;0.113262535014;0.116870590442;0.109009165387;0.104737704911;0.097554495881;0.093810401710;0.092091022187;0.090429458195;0.088003892310;0.084917779328;0.084544519340;0.098880376641;0.113262535014;0.116870590442;0.109009165387;0.104737704911;0.097554495881;0.093810401710;0.092091022187;0.090429458195;0.088003892310;0.084917779328;0.084544519340;0.098880376641;0.113262535014;0.116870590442;0.109009165387;0.104737704911;0.097554495881;0.093810401710;0.092091022187;0.090429458195;0.088003892310;0.084917779328;0.084544519340;0.098880376641;0.113262535014;0.116870590442;0.109009165387;0.104737704911;0.097554495881;0.093810401710;0.092091022187;0.090429458195;0.088003892310;0.084917779328;0.084544519340;0.098880376641;0.113262535014;
2;4;coeficiente_participacao;0.108844466223;0.104214753926;0.099150922190;0.096254209014;0.099160816907;0.098693045076;0.099308671488;0.097082785126;0.095399319860;0.098365181950;0.100359721609;0.105838161502;0.108844466223;0.104214753926;0.099150922190;0.096254209014;0.099160816907;0.098693045076;0.099308671488;0.097082785126;0.095399319860;0.098365181950;0.100359721609;0.105838161502;0.108844466223;0.104214753926;0.099150922190;0.096254209014;0.099160816907;0.098693045076;0.099308671488;0.097082785126;0.095399319860;0.098365181950;0.100359721609;0.105838161502;0.108844466223;0.104214753926;0.099150922190;0.096254209014;0.099160816907;0.098693045076;0.099308671488;0.097082785126;0.095399319860;0.098365181950;0.100359721609;0.105838161502;0.108844466223;0.104214753926;0.099150922190;0.096254209014;0.099160816907;0.098693045076;0.099308671488;0.097082785126;0.095399319860;0.098365181950;0.100359721609;0.105838161502;
2;5;coeficiente_participacao;0.016255881027;0.015783718653;0.015172457189;0.015919356477;0.016375456209;0.016850651572;0.017269252305;0.018399971055;0.018829189152;0.018283064761;0.017243903801;0.016315910539;0.016255881027;0.015783718653;0.015172457189;0.015919356477;0.016375456209;0.016850651572;0.017269252305;0.018399971055;0.018829189152;0.018283064761;0.017243903801;0.016315910539;0.016255881027;0.015783718653;0.015172457189;0.015919356477;0.016375456209;0.016850651572;0.017269252305;0.018399971055;0.018829189152;0.018283064761;0.017243903801;0.016315910539;0.016255881027;0.015783718653;0.015172457189;0.015919356477;0.016375456209;0.016850651572;0.017269252305;0.018399971055;0.018829189152;0.018283064761;0.017243903801;0.016315910539;0.016255881027;0.015783718653;0.015172457189;0.015919356477;0.016375456209;0.016850651572;0.017269252305;0.018399971055;0.018829189152;0.018283064761;0.017243903801;0.016315910539;
2;6;coeficiente_participacao;0.003088495422;0.003152969343;0.003066680006;0.003540139934;0.004055287028;0.004505879080;0.005017836885;0.005735305302;0.005875474984;0.005145056567;0.003980770001;0.003195644052;0.003088495422;0.003152969343;0.003066680006;0.003540139934;0.004055287028;0.004505879080;0.005017836885;0.005735305302;0.005875474984;0.005145056567;0.003980770001;0.003195644052;0.003088495422;0.003152969343;0.003066680006;0.003540139934;0.004055287028;0.004505879080;0.005017836885;0.005735305302;0.005875474984;0.005145056567;0.003980770001;0.003195644052;0.003088495422;0.003152969343;0.003066680006;0.003540139934;0.004055287028;0.004505879080;0.005017836885;0.005735305302;0.005875474984;0.005145056567;0.003980770001;0.003195644052;0.003088495422;0.003152969343;0.003066680006;0.003540139934;0.004055287028;0.004505879080;0.005017836885;0.005735305302;0.005875474984;0.005145056567;0.003980770001;0.003195644052;
2;7;coeficiente_participacao;0.006362581494;0.006437459481;0.006199485620;0.007055103767;0.007815940712;0.008586202239;0.009337752226;0.010519361826;0.010547530788;0.009320222579;0.007672893289;0.006455344032;0.006362581494;0.006437459481;0.006199485620;0.007055103767;0.007815940712;0.008586202239;0.009337752226;0.010519361826;0.010547530788;0.009320222579;0.007672893289;0.006455344032;0.006362581494;0.006437459481;0.006199485620;0.007055103767;0.007815940712;0.008586202239;0.009337752226;0.010519361826;0.010547530788;0.009320222579;0.007672893289;0.006455344032;0.006362581494;0.006437459481;0.006199485620;0.007055103767;0.007815940712;0.008586202239;0.009337752226;0.010519361826;0.010547530788;0.009320222579;0.007672893289;0.006455344032;0.006362581494;0.006437459481;0.006199485620;0.007055103767;0.007815940712;0.008586202239;0.009337752226;0.010519361826;0.010547530788;0.009320222579;0.007672893289;0.006455344032;
2;8;coeficiente_participacao;0.045176451523;0.046842242221;0.047356604412;0.049405190662;0.045914799909;0.042566641539;0.040515505735;0.038493958496;0.035859252698;0.038735569946;0.043865043653;0.044503094868;0.045176451523;0.046842242221;0.047356604412;0.049405190662;0.045914799909;0.042566641539;0.040515505735;0.038493958496;0.035859252698;0.038735569946;0.043865043653;0.044503094868;0.045176451523;0.046842242221;0.047356604412;0.049405190662;0.045914799909;0.042566641539;0.040515505735;0.038493958496;0.035859252698;0.038735569946;0.043865043653;0.044503094868;0.045176451523;0.046842242221;0.047356604412;0.049405190662;0.045914799909;0.042566641539;0.040515505735;0.038493958496;0.035859252698;0.038735569946;0.043865043653;0.044503094868;0.045176451523;0.046842242221;0.047356604412;0.049405190662;0.045914799909;0.042566641539;0.040515505735;0.038493958496;0.035859252698;0.038735569946;0.043865043653;0.044503094868;
2;9;coeficiente_participacao;0.099042477931;0.101658666801;0.104088842898;0.105959466753;0.099717152110;0.094023243079;0.090462101820;0.085530781834;0.079253545932;0.081606999377;0.094432193487;0.096334517356;0.099042477931;0.101658666801;0.104088842898;0.105959466753;0.099717152110;0.094023243079;0.090462101820;0.085530781834;0.079253545932;0.081606999377;0.094432193487;0.096334517356;0.099042477931;0.101658666801;0.104088842898;0.105959466753;0.099717152110;0.094023243079;0.090462101820;0.085530781834;0.079253545932;0.081606999377;0.094432193487;0.096334517356;0.099042477931;0.101658666801;0.104088842898;0.105959466753;0.099717152110;0.094023243079;0.090462101820;0.085530781834;0.079253545932;0.081606999377;0.094432193487;0.096334517356;0.099042477931;0.101658666801;0.104088842898;0.105959466753;0.099717152110;0.094023243079;0.090462101820;0.085530781834;0.079253545932;0.081606999377;0.094432193487;0.096334517356;
2;10;coeficiente_participacao;0.091915352362;0.088058653522;0.088668460769;0.083263499850;0.080892034610;0.082433953931;0.077148663599;0.072497594215;0.070528511842;0.070848124655;0.078616012860;0.086789887770;0.091915352362;0.088058653522;0.088668460769;0.083263499850;0.080892034610;0.082433953931;0.077148663599;0.072497594215;0.070528511842;0.070848124655;0.078616012860;0.086789887770;0.091915352362;0.088058653522;0.088668460769;0.083263499850;0.080892034610;0.082433953931;0.077148663599;0.072497594215;0.070528511842;0.070848124655;0.078616012860;0.086789887770;0.091915352362;0.088058653522;0.088668460769;0.083263499850;0.080892034610;0.082433953931;0.077148663599;0.072497594215;0.070528511842;0.070848124655;0.078616012860;0.086789887770;0.091915352362;0.088058653522;0.088668460769;0.083263499850;0.080892034610;0.082433953931;0.077148663599;0.072497594215;0.070528511842;0.070848124655;0.078616012860;0.086789887770;
2;11;coeficiente_participacao;0.026945418831;0.027809558424;0.027367453857;0.028391086063;0.028198702915;0.028248370700;0.028925169854;0.028506224949;0.027511843269;0.024461049512;0.024694683134;0.025806722122;0.026945418831;0.027809558424;0.027367453857;0.028391086063;0.028198702915;0.028248370700;0.028925169854;0.028506224949;0.027511843269;0.024461049512;0.024694683134;0.025806722122;0.026945418831;0.027809558424;0.027367453857;0.028391086063;0.028198702915;0.028248370700;0.028925169854;0.028506224949;0.027511843269;0.024461049512;0.024694683134;0.025806722122;0.026945418831;0.027809558424;0.027367453857;0.028391086063;0.028198702915;0.028248370700;0.028925169854;0.028506224949;0.027511843269;0.024461049512;0.024694683134;0.025806722122;0.026945418831;0.027809558424;0.027367453857;0.028391086063;0.028198702915;0.028248370700;0.028925169854;0.028506224949;0.027511843269;0.024461049512;0.024694683134;0.025806722122;
2;12;coeficiente_participacao;0.259052932934;0.263647229202;0.270410843640;0.277006464132;0.275106694872;0.276217685516;0.276523726752;0.275321467428;0.272541156798;0.269765555762;0.258388201784;0.256707342561;0.259052932934;0.263647229202;0.270410843640;0.277006464132;0.275106694872;0.276217685516;0.276523726752;0.275321467428;0.272541156798;0.269765555762;0.258388201784;0.256707342561;0.259052932934;0.263647229202;0.270410843640;0.277006464132;0.275106694872;0.276217685516;0.276523726752;0.275321467428;0.272541156798;0.269765555762;0.258388201784;0.256707342561;0.259052932934;0.263647229202;0.270410843640;0.277006464132;0.275106694872;0.276217685516;0.276523726752;0.275321467428;0.272541156798;0.269765555762;0.258388201784;0.256707342561;0.259052932934;0.263647229202;0.270410843640;0.277006464132;0.275106694872;0.276217685516;0.276523726752;0.275321467428;0.272541156798;0.269765555762;0.258388201784;0.256707342561;
2;13;coeficiente_participacao;0.011066663634;0.011223813396;0.011531914222;0.011691064373;0.011072884525;0.010446129617;0.009994255408;0.009451210295;0.008856046632;0.009598182856;0.010950576384;0.011021623064;0.011066663634;0.011223813396;0.011531914222;0.011691064373;0.011072884525;0.010446129617;0.009994255408;0.009451210295;0.008856046632;0.009598182856;0.010950576384;0.011021623064;0.011066663634;0.011223813396;0.011531914222;0.011691064373;0.011072884525;0.010446129617;0.009994255408;0.009451210295;0.008856046632;0.009598182856;0.010950576384;0.011021623064;0.011066663634;0.011223813396;0.011531914222;0.011691064373;0.011072884525;0.010446129617;0.009994255408;0.009451210295;0.008856046632;0.009598182856;0.010950576384;0.011021623064;0.011066663634;0.011223813396;0.011531914222;0.011691064373;0.011072884525;0.010446129617;0.009994255408;0.009451210295;0.008856046632;0.009598182856;0.010950576384;0.011021623064;
2;14;coeficiente_participacao;0.004788008312;0.005070320431;0.005037290316;0.005336090956;0.006020846606;0.006568983971;0.007104766763;0.007909991189;0.008772954125;0.008547965073;0.006907187354;0.005547947235;0.004788008312;0.005070320431;0.005037290316;0.005336090956;0.006020846606;0.006568983971;0.007104766763;0.007909991189;0.008772954125;0.008547965073;0.006907187354;0.005547947235;0.004788008312;0.005070320431;0.005037290316;0.005336090956;0.006020846606;0.006568983971;0.007104766763;0.007909991189;0.008772954125;0.008547965073;0.006907187354;0.005547947235;0.004788008312;0.005070320431;0.005037290316;0.005336090956;0.006020846606;0.006568983971;0.007104766763;0.007909991189;0.008772954125;0.008547965073;0.006907187354;0.005547947235;0.004788008312;0.005070320431;0.005037290316;0.005336090956;0.006020846606;0.006568983971;0.007104766763;0.007909991189;0.008772954125;0.008547965073;0.006907187354;0.005547947235;
2;15;coeficiente_participacao;0.054702435610;0.057937887823;0.056880485015;0.058715616304;0.067419037452;0.073736418961;0.080397216102;0.089577665355;0.099791891738;0.097615098758;0.079945688704;0.063059041450;0.054702435610;0.057937887823;0.056880485015;0.058715616304;0.067419037452;0.073736418961;0.080397216102;0.089577665355;0.099791891738;0.097615098758;0.079945688704;0.063059041450;0.054702435610;0.057937887823;0.056880485015;0.058715616304;0.067419037452;0.073736418961;0.080397216102;0.089577665355;0.099791891738;0.097615098758;0.079945688704;0.063059041450;0.054702435610;0.057937887823;0.056880485015;0.058715616304;0.067419037452;0.073736418961;0.080397216102;0.089577665355;0.099791891738;0.097615098758;0.079945688704;0.063059041450;0.054702435610;0.057937887823;0.056880485015;0.058715616304;0.067419037452;0.073736418961;0.080397216102;0.089577665355;0.099791891738;0.097615098758;0.079945688704;0.063059041450;
