idVariavelAleatoria;AttMatriz;Iteradores;1;2;3;;
7;coeficiente_linear_auto_correlacao;03/2021;0.432080435301;;;;
7;coeficiente_linear_auto_correlacao;04/2021;0.594820101629;;;;
7;coeficiente_linear_auto_correlacao;05/2021;0.617837743356;;;;
7;coeficiente_linear_auto_correlacao;06/2021;1.053703779328;;;;
7;coeficiente_linear_auto_correlacao;07/2021;0.405175394173;;;;
7;coeficiente_linear_auto_correlacao;08/2021;0.466256499877;;;;
7;coeficiente_linear_auto_correlacao;09/2021;0.834140792634;0.217452931214;;;
7;coeficiente_linear_auto_correlacao;10/2021;0.780042195866;;;;
7;coeficiente_linear_auto_correlacao;11/2021;0.424823629230;;;;
7;coeficiente_linear_auto_correlacao;12/2021;0.720563213439;;;;
7;coeficiente_linear_auto_correlacao;01/2022;0.686469730249;;;;
7;coeficiente_linear_auto_correlacao;02/2022;0.386988789370;;;;
7;coeficiente_linear_auto_correlacao;03/2022;0.432080435301;;;;
7;coeficiente_linear_auto_correlacao;04/2022;0.594820101629;;;;
7;coeficiente_linear_auto_correlacao;05/2022;0.617837743356;;;;
7;coeficiente_linear_auto_correlacao;06/2022;1.053703779328;;;;
7;coeficiente_linear_auto_correlacao;07/2022;0.405175394173;;;;
7;coeficiente_linear_auto_correlacao;08/2022;0.466256499877;;;;
7;coeficiente_linear_auto_correlacao;09/2022;0.834140792634;0.217452931214;;;
7;coeficiente_linear_auto_correlacao;10/2022;0.780042195866;;;;
7;coeficiente_linear_auto_correlacao;11/2022;0.424823629230;;;;
7;coeficiente_linear_auto_correlacao;12/2022;0.720563213439;;;;
7;coeficiente_linear_auto_correlacao;01/2023;0.686469730249;;;;
7;coeficiente_linear_auto_correlacao;02/2023;0.386988789370;;;;
7;coeficiente_linear_auto_correlacao;03/2023;0.432080435301;;;;
7;coeficiente_linear_auto_correlacao;04/2023;0.594820101629;;;;
7;coeficiente_linear_auto_correlacao;05/2023;0.617837743356;;;;
7;coeficiente_linear_auto_correlacao;06/2023;1.053703779328;;;;
7;coeficiente_linear_auto_correlacao;07/2023;0.405175394173;;;;
7;coeficiente_linear_auto_correlacao;08/2023;0.466256499877;;;;
7;coeficiente_linear_auto_correlacao;09/2023;0.834140792634;0.217452931214;;;
7;coeficiente_linear_auto_correlacao;10/2023;0.780042195866;;;;
7;coeficiente_linear_auto_correlacao;11/2023;0.424823629230;;;;
7;coeficiente_linear_auto_correlacao;12/2023;0.720563213439;;;;
7;coeficiente_linear_auto_correlacao;01/2024;0.686469730249;;;;
7;coeficiente_linear_auto_correlacao;02/2024;0.386988789370;;;;
7;coeficiente_linear_auto_correlacao;03/2024;0.432080435301;;;;
7;coeficiente_linear_auto_correlacao;04/2024;0.594820101629;;;;
7;coeficiente_linear_auto_correlacao;05/2024;0.617837743356;;;;
7;coeficiente_linear_auto_correlacao;06/2024;1.053703779328;;;;
7;coeficiente_linear_auto_correlacao;07/2024;0.405175394173;;;;
7;coeficiente_linear_auto_correlacao;08/2024;0.466256499877;;;;
7;coeficiente_linear_auto_correlacao;09/2024;0.834140792634;0.217452931214;;;
7;coeficiente_linear_auto_correlacao;10/2024;0.780042195866;;;;
7;coeficiente_linear_auto_correlacao;11/2024;0.424823629230;;;;
7;coeficiente_linear_auto_correlacao;12/2024;0.720563213439;;;;
8;coeficiente_linear_auto_correlacao;01/2020;0.384314515850;0.964830543886;;;
8;coeficiente_linear_auto_correlacao;02/2020;0.643108106244;;;;
8;coeficiente_linear_auto_correlacao;03/2020;0.411741819325;;;;
8;coeficiente_linear_auto_correlacao;04/2020;0.400715418143;0.194225039135;;;
8;coeficiente_linear_auto_correlacao;05/2020;0.593861976056;;;;
8;coeficiente_linear_auto_correlacao;06/2020;0.956118950124;;;;
8;coeficiente_linear_auto_correlacao;07/2020;0.410466060539;0.241058548618;;;
8;coeficiente_linear_auto_correlacao;08/2020;0.730127407684;;;;
8;coeficiente_linear_auto_correlacao;09/2020;0.983171215764;;;;
8;coeficiente_linear_auto_correlacao;10/2020;0.798243806256;;;;
8;coeficiente_linear_auto_correlacao;11/2020;0.573785612990;0.224557730161;;;
8;coeficiente_linear_auto_correlacao;12/2020;0.975254263141;;;;
8;coeficiente_linear_auto_correlacao;01/2021;0.384314515850;0.964830543886;;;
8;coeficiente_linear_auto_correlacao;02/2021;0.643108106244;;;;
8;coeficiente_linear_auto_correlacao;03/2021;0.411741819325;;;;
8;coeficiente_linear_auto_correlacao;04/2021;0.400715418143;0.194225039135;;;
8;coeficiente_linear_auto_correlacao;05/2021;0.593861976056;;;;
8;coeficiente_linear_auto_correlacao;06/2021;0.956118950124;;;;
8;coeficiente_linear_auto_correlacao;07/2021;0.410466060539;0.241058548618;;;
8;coeficiente_linear_auto_correlacao;08/2021;0.730127407684;;;;
8;coeficiente_linear_auto_correlacao;09/2021;0.983171215764;;;;
8;coeficiente_linear_auto_correlacao;10/2021;0.798243806256;;;;
8;coeficiente_linear_auto_correlacao;11/2021;0.573785612990;0.224557730161;;;
8;coeficiente_linear_auto_correlacao;12/2021;0.975254263141;;;;
8;coeficiente_linear_auto_correlacao;01/2022;0.384314515850;0.964830543886;;;
8;coeficiente_linear_auto_correlacao;02/2022;0.643108106244;;;;
8;coeficiente_linear_auto_correlacao;03/2022;0.411741819325;;;;
8;coeficiente_linear_auto_correlacao;04/2022;0.400715418143;0.194225039135;;;
8;coeficiente_linear_auto_correlacao;05/2022;0.593861976056;;;;
8;coeficiente_linear_auto_correlacao;06/2022;0.956118950124;;;;
8;coeficiente_linear_auto_correlacao;07/2022;0.410466060539;0.241058548618;;;
8;coeficiente_linear_auto_correlacao;08/2022;0.730127407684;;;;
8;coeficiente_linear_auto_correlacao;09/2022;0.983171215764;;;;
8;coeficiente_linear_auto_correlacao;10/2022;0.798243806256;;;;
8;coeficiente_linear_auto_correlacao;11/2022;0.573785612990;0.224557730161;;;
8;coeficiente_linear_auto_correlacao;12/2022;0.975254263141;;;;
8;coeficiente_linear_auto_correlacao;01/2023;0.384314515850;0.964830543886;;;
8;coeficiente_linear_auto_correlacao;02/2023;0.643108106244;;;;
8;coeficiente_linear_auto_correlacao;03/2023;0.411741819325;;;;
8;coeficiente_linear_auto_correlacao;04/2023;0.400715418143;0.194225039135;;;
8;coeficiente_linear_auto_correlacao;05/2023;0.593861976056;;;;
8;coeficiente_linear_auto_correlacao;06/2023;0.956118950124;;;;
8;coeficiente_linear_auto_correlacao;07/2023;0.410466060539;0.241058548618;;;
8;coeficiente_linear_auto_correlacao;08/2023;0.730127407684;;;;
8;coeficiente_linear_auto_correlacao;09/2023;0.983171215764;;;;
8;coeficiente_linear_auto_correlacao;10/2023;0.798243806256;;;;
8;coeficiente_linear_auto_correlacao;11/2023;0.573785612990;0.224557730161;;;
8;coeficiente_linear_auto_correlacao;12/2023;0.975254263141;;;;
8;coeficiente_linear_auto_correlacao;01/2024;0.384314515850;0.964830543886;;;
8;coeficiente_linear_auto_correlacao;02/2024;0.643108106244;;;;
8;coeficiente_linear_auto_correlacao;03/2024;0.411741819325;;;;
8;coeficiente_linear_auto_correlacao;04/2024;0.400715418143;0.194225039135;;;
8;coeficiente_linear_auto_correlacao;05/2024;0.593861976056;;;;
8;coeficiente_linear_auto_correlacao;06/2024;0.956118950124;;;;
8;coeficiente_linear_auto_correlacao;07/2024;0.410466060539;0.241058548618;;;
8;coeficiente_linear_auto_correlacao;08/2024;0.730127407684;;;;
8;coeficiente_linear_auto_correlacao;09/2024;0.983171215764;;;;
8;coeficiente_linear_auto_correlacao;10/2024;0.798243806256;;;;
8;coeficiente_linear_auto_correlacao;11/2024;0.573785612990;0.224557730161;;;
8;coeficiente_linear_auto_correlacao;12/2024;0.975254263141;;;;
9;coeficiente_linear_auto_correlacao;01/2020;0.786097565205;;;;
9;coeficiente_linear_auto_correlacao;02/2020;0.431177310617;;;;
9;coeficiente_linear_auto_correlacao;03/2020;0.588051803168;;;;
9;coeficiente_linear_auto_correlacao;04/2020;0.412749275678;;;;
9;coeficiente_linear_auto_correlacao;05/2020;0.485184855779;;;;
9;coeficiente_linear_auto_correlacao;06/2020;0.812151780163;;;;
9;coeficiente_linear_auto_correlacao;07/2020;0.366527345758;0.281406188943;;;
9;coeficiente_linear_auto_correlacao;08/2020;0.668612583952;;;;
9;coeficiente_linear_auto_correlacao;09/2020;0.505647897577;0.555652589837;;;
9;coeficiente_linear_auto_correlacao;10/2020;0.621516606696;0.413693763571;;;
9;coeficiente_linear_auto_correlacao;11/2020;0.882506480813;;;;
9;coeficiente_linear_auto_correlacao;12/2020;0.988170179811;;;;
9;coeficiente_linear_auto_correlacao;01/2021;0.786097565205;;;;
9;coeficiente_linear_auto_correlacao;02/2021;0.431177310617;;;;
9;coeficiente_linear_auto_correlacao;03/2021;0.588051803168;;;;
9;coeficiente_linear_auto_correlacao;04/2021;0.412749275678;;;;
9;coeficiente_linear_auto_correlacao;05/2021;0.485184855779;;;;
9;coeficiente_linear_auto_correlacao;06/2021;0.812151780163;;;;
9;coeficiente_linear_auto_correlacao;07/2021;0.366527345758;0.281406188943;;;
9;coeficiente_linear_auto_correlacao;08/2021;0.668612583952;;;;
9;coeficiente_linear_auto_correlacao;09/2021;0.505647897577;0.555652589837;;;
9;coeficiente_linear_auto_correlacao;10/2021;0.621516606696;0.413693763571;;;
9;coeficiente_linear_auto_correlacao;11/2021;0.882506480813;;;;
9;coeficiente_linear_auto_correlacao;12/2021;0.988170179811;;;;
9;coeficiente_linear_auto_correlacao;01/2022;0.786097565205;;;;
9;coeficiente_linear_auto_correlacao;02/2022;0.431177310617;;;;
9;coeficiente_linear_auto_correlacao;03/2022;0.588051803168;;;;
9;coeficiente_linear_auto_correlacao;04/2022;0.412749275678;;;;
9;coeficiente_linear_auto_correlacao;05/2022;0.485184855779;;;;
9;coeficiente_linear_auto_correlacao;06/2022;0.812151780163;;;;
9;coeficiente_linear_auto_correlacao;07/2022;0.366527345758;0.281406188943;;;
9;coeficiente_linear_auto_correlacao;08/2022;0.668612583952;;;;
9;coeficiente_linear_auto_correlacao;09/2022;0.505647897577;0.555652589837;;;
9;coeficiente_linear_auto_correlacao;10/2022;0.621516606696;0.413693763571;;;
9;coeficiente_linear_auto_correlacao;11/2022;0.882506480813;;;;
9;coeficiente_linear_auto_correlacao;12/2022;0.988170179811;;;;
9;coeficiente_linear_auto_correlacao;01/2023;0.786097565205;;;;
9;coeficiente_linear_auto_correlacao;02/2023;0.431177310617;;;;
9;coeficiente_linear_auto_correlacao;03/2023;0.588051803168;;;;
9;coeficiente_linear_auto_correlacao;04/2023;0.412749275678;;;;
9;coeficiente_linear_auto_correlacao;05/2023;0.485184855779;;;;
9;coeficiente_linear_auto_correlacao;06/2023;0.812151780163;;;;
9;coeficiente_linear_auto_correlacao;07/2023;0.366527345758;0.281406188943;;;
9;coeficiente_linear_auto_correlacao;08/2023;0.668612583952;;;;
9;coeficiente_linear_auto_correlacao;09/2023;0.505647897577;0.555652589837;;;
9;coeficiente_linear_auto_correlacao;10/2023;0.621516606696;0.413693763571;;;
9;coeficiente_linear_auto_correlacao;11/2023;0.882506480813;;;;
9;coeficiente_linear_auto_correlacao;12/2023;0.988170179811;;;;
9;coeficiente_linear_auto_correlacao;01/2024;0.786097565205;;;;
9;coeficiente_linear_auto_correlacao;02/2024;0.431177310617;;;;
9;coeficiente_linear_auto_correlacao;03/2024;0.588051803168;;;;
9;coeficiente_linear_auto_correlacao;04/2024;0.412749275678;;;;
9;coeficiente_linear_auto_correlacao;05/2024;0.485184855779;;;;
9;coeficiente_linear_auto_correlacao;06/2024;0.812151780163;;;;
9;coeficiente_linear_auto_correlacao;07/2024;0.366527345758;0.281406188943;;;
9;coeficiente_linear_auto_correlacao;08/2024;0.668612583952;;;;
9;coeficiente_linear_auto_correlacao;09/2024;0.505647897577;0.555652589837;;;
9;coeficiente_linear_auto_correlacao;10/2024;0.621516606696;0.413693763571;;;
9;coeficiente_linear_auto_correlacao;11/2024;0.882506480813;;;;
9;coeficiente_linear_auto_correlacao;12/2024;0.988170179811;;;;
10;coeficiente_linear_auto_correlacao;01/2020;1.281719582992;;;;
10;coeficiente_linear_auto_correlacao;02/2020;1.051990688247;-0.734450154490;;;
10;coeficiente_linear_auto_correlacao;03/2020;0.768416039264;;;;
10;coeficiente_linear_auto_correlacao;04/2020;0.689105351399;;;;
10;coeficiente_linear_auto_correlacao;05/2020;0.763241000073;-0.186941780382;;;
10;coeficiente_linear_auto_correlacao;06/2020;0.408555920198;;;;
10;coeficiente_linear_auto_correlacao;07/2020;0.614219445506;-0.086986747962;;;
10;coeficiente_linear_auto_correlacao;08/2020;0.919080657747;-0.111866981565;;;
10;coeficiente_linear_auto_correlacao;09/2020;1.135873908486;-0.457543483125;0.075740426221;;
10;coeficiente_linear_auto_correlacao;10/2020;0.710153157152;0.312102092988;;;
10;coeficiente_linear_auto_correlacao;11/2020;1.393394798897;;;;
10;coeficiente_linear_auto_correlacao;12/2020;1.596655348897;;;;
10;coeficiente_linear_auto_correlacao;01/2021;1.281719582992;;;;
10;coeficiente_linear_auto_correlacao;02/2021;1.051990688247;-0.734450154490;;;
10;coeficiente_linear_auto_correlacao;03/2021;0.768416039264;;;;
10;coeficiente_linear_auto_correlacao;04/2021;0.689105351399;;;;
10;coeficiente_linear_auto_correlacao;05/2021;0.763241000073;-0.186941780382;;;
10;coeficiente_linear_auto_correlacao;06/2021;0.408555920198;;;;
10;coeficiente_linear_auto_correlacao;07/2021;0.614219445506;-0.086986747962;;;
10;coeficiente_linear_auto_correlacao;08/2021;0.919080657747;-0.111866981565;;;
10;coeficiente_linear_auto_correlacao;09/2021;1.135873908486;-0.457543483125;0.075740426221;;
10;coeficiente_linear_auto_correlacao;10/2021;0.710153157152;0.312102092988;;;
10;coeficiente_linear_auto_correlacao;11/2021;1.393394798897;;;;
10;coeficiente_linear_auto_correlacao;12/2021;1.596655348897;;;;
10;coeficiente_linear_auto_correlacao;01/2022;1.281719582992;;;;
10;coeficiente_linear_auto_correlacao;02/2022;1.051990688247;-0.734450154490;;;
10;coeficiente_linear_auto_correlacao;03/2022;0.768416039264;;;;
10;coeficiente_linear_auto_correlacao;04/2022;0.689105351399;;;;
10;coeficiente_linear_auto_correlacao;05/2022;0.763241000073;-0.186941780382;;;
10;coeficiente_linear_auto_correlacao;06/2022;0.408555920198;;;;
10;coeficiente_linear_auto_correlacao;07/2022;0.614219445506;-0.086986747962;;;
10;coeficiente_linear_auto_correlacao;08/2022;0.919080657747;-0.111866981565;;;
10;coeficiente_linear_auto_correlacao;09/2022;1.135873908486;-0.457543483125;0.075740426221;;
10;coeficiente_linear_auto_correlacao;10/2022;0.710153157152;0.312102092988;;;
10;coeficiente_linear_auto_correlacao;11/2022;1.393394798897;;;;
10;coeficiente_linear_auto_correlacao;12/2022;1.596655348897;;;;
10;coeficiente_linear_auto_correlacao;01/2023;1.281719582992;;;;
10;coeficiente_linear_auto_correlacao;02/2023;1.051990688247;-0.734450154490;;;
10;coeficiente_linear_auto_correlacao;03/2023;0.768416039264;;;;
10;coeficiente_linear_auto_correlacao;04/2023;0.689105351399;;;;
10;coeficiente_linear_auto_correlacao;05/2023;0.763241000073;-0.186941780382;;;
10;coeficiente_linear_auto_correlacao;06/2023;0.408555920198;;;;
10;coeficiente_linear_auto_correlacao;07/2023;0.614219445506;-0.086986747962;;;
10;coeficiente_linear_auto_correlacao;08/2023;0.919080657747;-0.111866981565;;;
10;coeficiente_linear_auto_correlacao;09/2023;1.135873908486;-0.457543483125;0.075740426221;;
10;coeficiente_linear_auto_correlacao;10/2023;0.710153157152;0.312102092988;;;
10;coeficiente_linear_auto_correlacao;11/2023;1.393394798897;;;;
10;coeficiente_linear_auto_correlacao;12/2023;1.596655348897;;;;
10;coeficiente_linear_auto_correlacao;01/2024;1.281719582992;;;;
10;coeficiente_linear_auto_correlacao;02/2024;1.051990688247;-0.734450154490;;;
10;coeficiente_linear_auto_correlacao;03/2024;0.768416039264;;;;
10;coeficiente_linear_auto_correlacao;04/2024;0.689105351399;;;;
10;coeficiente_linear_auto_correlacao;05/2024;0.763241000073;-0.186941780382;;;
10;coeficiente_linear_auto_correlacao;06/2024;0.408555920198;;;;
10;coeficiente_linear_auto_correlacao;07/2024;0.614219445506;-0.086986747962;;;
10;coeficiente_linear_auto_correlacao;08/2024;0.919080657747;-0.111866981565;;;
10;coeficiente_linear_auto_correlacao;09/2024;1.135873908486;-0.457543483125;0.075740426221;;
10;coeficiente_linear_auto_correlacao;10/2024;0.710153157152;0.312102092988;;;
10;coeficiente_linear_auto_correlacao;11/2024;1.393394798897;;;;
10;coeficiente_linear_auto_correlacao;12/2024;1.596655348897;;;;
11;coeficiente_linear_auto_correlacao;01/2020;0.475147398399;0.585459647600;;;
11;coeficiente_linear_auto_correlacao;02/2020;0.468847787824;;;;
11;coeficiente_linear_auto_correlacao;03/2020;0.173360047243;0.319658879411;;;
11;coeficiente_linear_auto_correlacao;04/2020;0.477893355033;;;;
11;coeficiente_linear_auto_correlacao;05/2020;0.360356228156;;;;
11;coeficiente_linear_auto_correlacao;06/2020;0.609995574546;;;;
11;coeficiente_linear_auto_correlacao;07/2020;0.600337138482;0.157833309628;;;
11;coeficiente_linear_auto_correlacao;08/2020;0.553551258480;0.267945933855;;;
11;coeficiente_linear_auto_correlacao;09/2020;0.647960757718;0.298069030234;;;
11;coeficiente_linear_auto_correlacao;10/2020;0.374190235346;0.059370273426;0.411673604231;;
11;coeficiente_linear_auto_correlacao;11/2020;0.752566307738;;;;
11;coeficiente_linear_auto_correlacao;12/2020;0.979811551937;;;;
11;coeficiente_linear_auto_correlacao;01/2021;0.475147398399;0.585459647600;;;
11;coeficiente_linear_auto_correlacao;02/2021;0.468847787824;;;;
11;coeficiente_linear_auto_correlacao;03/2021;0.173360047243;0.319658879411;;;
11;coeficiente_linear_auto_correlacao;04/2021;0.477893355033;;;;
11;coeficiente_linear_auto_correlacao;05/2021;0.360356228156;;;;
11;coeficiente_linear_auto_correlacao;06/2021;0.609995574546;;;;
11;coeficiente_linear_auto_correlacao;07/2021;0.600337138482;0.157833309628;;;
11;coeficiente_linear_auto_correlacao;08/2021;0.553551258480;0.267945933855;;;
11;coeficiente_linear_auto_correlacao;09/2021;0.647960757718;0.298069030234;;;
11;coeficiente_linear_auto_correlacao;10/2021;0.374190235346;0.059370273426;0.411673604231;;
11;coeficiente_linear_auto_correlacao;11/2021;0.752566307738;;;;
11;coeficiente_linear_auto_correlacao;12/2021;0.979811551937;;;;
11;coeficiente_linear_auto_correlacao;01/2022;0.475147398399;0.585459647600;;;
11;coeficiente_linear_auto_correlacao;02/2022;0.468847787824;;;;
11;coeficiente_linear_auto_correlacao;03/2022;0.173360047243;0.319658879411;;;
11;coeficiente_linear_auto_correlacao;04/2022;0.477893355033;;;;
11;coeficiente_linear_auto_correlacao;05/2022;0.360356228156;;;;
11;coeficiente_linear_auto_correlacao;06/2022;0.609995574546;;;;
11;coeficiente_linear_auto_correlacao;07/2022;0.600337138482;0.157833309628;;;
11;coeficiente_linear_auto_correlacao;08/2022;0.553551258480;0.267945933855;;;
11;coeficiente_linear_auto_correlacao;09/2022;0.647960757718;0.298069030234;;;
11;coeficiente_linear_auto_correlacao;10/2022;0.374190235346;0.059370273426;0.411673604231;;
11;coeficiente_linear_auto_correlacao;11/2022;0.752566307738;;;;
11;coeficiente_linear_auto_correlacao;12/2022;0.979811551937;;;;
11;coeficiente_linear_auto_correlacao;01/2023;0.475147398399;0.585459647600;;;
11;coeficiente_linear_auto_correlacao;02/2023;0.468847787824;;;;
11;coeficiente_linear_auto_correlacao;03/2023;0.173360047243;0.319658879411;;;
11;coeficiente_linear_auto_correlacao;04/2023;0.477893355033;;;;
11;coeficiente_linear_auto_correlacao;05/2023;0.360356228156;;;;
11;coeficiente_linear_auto_correlacao;06/2023;0.609995574546;;;;
11;coeficiente_linear_auto_correlacao;07/2023;0.600337138482;0.157833309628;;;
11;coeficiente_linear_auto_correlacao;08/2023;0.553551258480;0.267945933855;;;
11;coeficiente_linear_auto_correlacao;09/2023;0.647960757718;0.298069030234;;;
11;coeficiente_linear_auto_correlacao;10/2023;0.374190235346;0.059370273426;0.411673604231;;
11;coeficiente_linear_auto_correlacao;11/2023;0.752566307738;;;;
11;coeficiente_linear_auto_correlacao;12/2023;0.979811551937;;;;
11;coeficiente_linear_auto_correlacao;01/2024;0.475147398399;0.585459647600;;;
11;coeficiente_linear_auto_correlacao;02/2024;0.468847787824;;;;
11;coeficiente_linear_auto_correlacao;03/2024;0.173360047243;0.319658879411;;;
11;coeficiente_linear_auto_correlacao;04/2024;0.477893355033;;;;
11;coeficiente_linear_auto_correlacao;05/2024;0.360356228156;;;;
11;coeficiente_linear_auto_correlacao;06/2024;0.609995574546;;;;
11;coeficiente_linear_auto_correlacao;07/2024;0.600337138482;0.157833309628;;;
11;coeficiente_linear_auto_correlacao;08/2024;0.553551258480;0.267945933855;;;
11;coeficiente_linear_auto_correlacao;09/2024;0.647960757718;0.298069030234;;;
11;coeficiente_linear_auto_correlacao;10/2024;0.374190235346;0.059370273426;0.411673604231;;
11;coeficiente_linear_auto_correlacao;11/2024;0.752566307738;;;;
11;coeficiente_linear_auto_correlacao;12/2024;0.979811551937;;;;
12;coeficiente_linear_auto_correlacao;01/2020;1.059929116428;-0.327024893961;;;
12;coeficiente_linear_auto_correlacao;02/2020;0.969405646083;;;;
12;coeficiente_linear_auto_correlacao;03/2020;0.865129515191;;;;
12;coeficiente_linear_auto_correlacao;04/2020;0.893836992256;;;;
12;coeficiente_linear_auto_correlacao;05/2020;0.764455786028;;;;
12;coeficiente_linear_auto_correlacao;06/2020;1.026205936138;-0.280169488438;;;
12;coeficiente_linear_auto_correlacao;07/2020;0.958100304911;-0.236233465707;;;
12;coeficiente_linear_auto_correlacao;08/2020;0.592071004143;;;;
12;coeficiente_linear_auto_correlacao;09/2020;1.032714383033;-0.247861189729;;;
12;coeficiente_linear_auto_correlacao;10/2020;0.805895809988;;;;
12;coeficiente_linear_auto_correlacao;11/2020;0.835200913288;;;;
12;coeficiente_linear_auto_correlacao;12/2020;1.010317321300;;;;
12;coeficiente_linear_auto_correlacao;01/2021;1.059929116428;-0.327024893961;;;
12;coeficiente_linear_auto_correlacao;02/2021;0.969405646083;;;;
12;coeficiente_linear_auto_correlacao;03/2021;0.865129515191;;;;
12;coeficiente_linear_auto_correlacao;04/2021;0.893836992256;;;;
12;coeficiente_linear_auto_correlacao;05/2021;0.764455786028;;;;
12;coeficiente_linear_auto_correlacao;06/2021;1.026205936138;-0.280169488438;;;
12;coeficiente_linear_auto_correlacao;07/2021;0.958100304911;-0.236233465707;;;
12;coeficiente_linear_auto_correlacao;08/2021;0.592071004143;;;;
12;coeficiente_linear_auto_correlacao;09/2021;1.032714383033;-0.247861189729;;;
12;coeficiente_linear_auto_correlacao;10/2021;0.805895809988;;;;
12;coeficiente_linear_auto_correlacao;11/2021;0.835200913288;;;;
12;coeficiente_linear_auto_correlacao;12/2021;1.010317321300;;;;
12;coeficiente_linear_auto_correlacao;01/2022;1.059929116428;-0.327024893961;;;
12;coeficiente_linear_auto_correlacao;02/2022;0.969405646083;;;;
12;coeficiente_linear_auto_correlacao;03/2022;0.865129515191;;;;
12;coeficiente_linear_auto_correlacao;04/2022;0.893836992256;;;;
12;coeficiente_linear_auto_correlacao;05/2022;0.764455786028;;;;
12;coeficiente_linear_auto_correlacao;06/2022;1.026205936138;-0.280169488438;;;
12;coeficiente_linear_auto_correlacao;07/2022;0.958100304911;-0.236233465707;;;
12;coeficiente_linear_auto_correlacao;08/2022;0.592071004143;;;;
12;coeficiente_linear_auto_correlacao;09/2022;1.032714383033;-0.247861189729;;;
12;coeficiente_linear_auto_correlacao;10/2022;0.805895809988;;;;
12;coeficiente_linear_auto_correlacao;11/2022;0.835200913288;;;;
12;coeficiente_linear_auto_correlacao;12/2022;1.010317321300;;;;
12;coeficiente_linear_auto_correlacao;01/2023;1.059929116428;-0.327024893961;;;
12;coeficiente_linear_auto_correlacao;02/2023;0.969405646083;;;;
12;coeficiente_linear_auto_correlacao;03/2023;0.865129515191;;;;
12;coeficiente_linear_auto_correlacao;04/2023;0.893836992256;;;;
12;coeficiente_linear_auto_correlacao;05/2023;0.764455786028;;;;
12;coeficiente_linear_auto_correlacao;06/2023;1.026205936138;-0.280169488438;;;
12;coeficiente_linear_auto_correlacao;07/2023;0.958100304911;-0.236233465707;;;
12;coeficiente_linear_auto_correlacao;08/2023;0.592071004143;;;;
12;coeficiente_linear_auto_correlacao;09/2023;1.032714383033;-0.247861189729;;;
12;coeficiente_linear_auto_correlacao;10/2023;0.805895809988;;;;
12;coeficiente_linear_auto_correlacao;11/2023;0.835200913288;;;;
12;coeficiente_linear_auto_correlacao;12/2023;1.010317321300;;;;
12;coeficiente_linear_auto_correlacao;01/2024;1.059929116428;-0.327024893961;;;
12;coeficiente_linear_auto_correlacao;02/2024;0.969405646083;;;;
12;coeficiente_linear_auto_correlacao;03/2024;0.865129515191;;;;
12;coeficiente_linear_auto_correlacao;04/2024;0.893836992256;;;;
12;coeficiente_linear_auto_correlacao;05/2024;0.764455786028;;;;
12;coeficiente_linear_auto_correlacao;06/2024;1.026205936138;-0.280169488438;;;
12;coeficiente_linear_auto_correlacao;07/2024;0.958100304911;-0.236233465707;;;
12;coeficiente_linear_auto_correlacao;08/2024;0.592071004143;;;;
12;coeficiente_linear_auto_correlacao;09/2024;1.032714383033;-0.247861189729;;;
12;coeficiente_linear_auto_correlacao;10/2024;0.805895809988;;;;
12;coeficiente_linear_auto_correlacao;11/2024;0.835200913288;;;;
12;coeficiente_linear_auto_correlacao;12/2024;1.010317321300;;;;
13;coeficiente_linear_auto_correlacao;01/2020;0.346103494544;;;;
13;coeficiente_linear_auto_correlacao;02/2020;0.813013026875;;;;
13;coeficiente_linear_auto_correlacao;03/2020;0.449655405594;;;;
13;coeficiente_linear_auto_correlacao;04/2020;0.417911052494;0.297431299380;;;
13;coeficiente_linear_auto_correlacao;05/2020;0.938267282455;;;;
13;coeficiente_linear_auto_correlacao;06/2020;0.577945173250;;;;
13;coeficiente_linear_auto_correlacao;07/2020;0.251768700965;0.489453394598;;;
13;coeficiente_linear_auto_correlacao;08/2020;0.400825773103;;;;
13;coeficiente_linear_auto_correlacao;09/2020;0.479977882134;;;;
13;coeficiente_linear_auto_correlacao;10/2020;0.367314904459;;;;
13;coeficiente_linear_auto_correlacao;11/2020;0.445450401306;;;;
13;coeficiente_linear_auto_correlacao;12/2020;0.330955478330;;;;
13;coeficiente_linear_auto_correlacao;01/2021;0.346103494544;;;;
13;coeficiente_linear_auto_correlacao;02/2021;0.813013026875;;;;
13;coeficiente_linear_auto_correlacao;03/2021;0.449655405594;;;;
13;coeficiente_linear_auto_correlacao;04/2021;0.417911052494;0.297431299380;;;
13;coeficiente_linear_auto_correlacao;05/2021;0.938267282455;;;;
13;coeficiente_linear_auto_correlacao;06/2021;0.577945173250;;;;
13;coeficiente_linear_auto_correlacao;07/2021;0.251768700965;0.489453394598;;;
13;coeficiente_linear_auto_correlacao;08/2021;0.400825773103;;;;
13;coeficiente_linear_auto_correlacao;09/2021;0.479977882134;;;;
13;coeficiente_linear_auto_correlacao;10/2021;0.367314904459;;;;
13;coeficiente_linear_auto_correlacao;11/2021;0.445450401306;;;;
13;coeficiente_linear_auto_correlacao;12/2021;0.330955478330;;;;
13;coeficiente_linear_auto_correlacao;01/2022;0.346103494544;;;;
13;coeficiente_linear_auto_correlacao;02/2022;0.813013026875;;;;
13;coeficiente_linear_auto_correlacao;03/2022;0.449655405594;;;;
13;coeficiente_linear_auto_correlacao;04/2022;0.417911052494;0.297431299380;;;
