idHidreletrica;idReservatorio;AttVetor;01/2020;02/2020;03/2020;04/2020;05/2020;06/2020;07/2020;08/2020;09/2020;10/2020;11/2020;12/2020;01/2021;02/2021;03/2021;04/2021;05/2021;06/2021;07/2021;08/2021;09/2021;10/2021;11/2021;12/2021;01/2022;02/2022;03/2022;04/2022;05/2022;06/2022;07/2022;08/2022;09/2022;10/2022;11/2022;12/2022;01/2023;02/2023;03/2023;04/2023;05/2023;06/2023;07/2023;08/2023;09/2023;10/2023;11/2023;12/2023;01/2024;02/2024;03/2024;04/2024;05/2024;06/2024;07/2024;08/2024;09/2024;10/2024;11/2024;12/2024
28;1;volume_util_maximo;2917.257900000000;4081.522500000000;4800.530100000000;5497;5497;5497;5497;5497;5497;5497;3162.973800000000;2717.716800000000;2748.500000000000;4397.600000000000;4741.712200000000;5461.269499999999;5497;5497;5497;5497;5497;5497;2750.698800000000;4208.935539999999;5603.036380000000;6818.971500000000;7824.597599999999;5497;5497;5497;5497;5497;5497;5497;2750.698800000000;4208.935539999999;5603.036380000000;6818.971500000000;7824.597599999999;5497;5497;5497;5497;5497;5497;5497;2750.698800000000;4208.935539999999;5603.036380000000;6818.971500000000;7824.597599999999;5497;5497;5497;5497;5497;5497;5497;2750.698800000000;4208.935539999999
29;1;coef_linear_evaporacao_0;1.193150190173;0.945086759597;1.978509929681;3.444789663366;3.808485492483;3.452093655696;2.609949840496;2.244556862826;2.265436461550;0.991780939388;0.053636220372;1.553806605153;1.193970242769;0.979294541177;1.978071287499;3.444789663366;3.804051064438;3.452093655696;2.609949840496;2.244556862826;2.265436461550;0.991780939388;0.053565875501;1.553625740161;1.194720184541;0.978839858154;1.978071287499;3.448953431199;3.807779511575;3.452093655696;2.609949840496;2.244556862826;2.265436461550;0.991780939388;0.053565875501;1.553625740161;1.194720184541;0.978839858154;1.978071287499;3.448953431199;3.807779511575;3.452093655696;2.609949840496;2.244556862826;2.265436461550;0.991780939388;0.053565875501;1.553625740161;1.194720184541;0.978839858154;1.978071287499;3.448953431199;3.807779511575;3.452093655696;2.609949840496;2.244556862826;2.265436461550;0.991780939388;0.053565875501;1.553625740161
29;1;coef_linear_evaporacao_1;0.000596211036;0.000467917734;0.000975544253;0.001695895726;0.001864457901;0.001686814812;0.001275313618;0.001096769712;0.001106972221;0.000484619175;0.000026744607;0.000781058619;0.000595106448;0.000484039382;0.000976105555;0.001695895726;0.001869977836;0.001686814812;0.001275313618;0.001096769712;0.001106972221;0.000484619175;0.000026839960;0.000781309434;0.000594106364;0.000484629081;0.000976105555;0.001690674764;0.001865328630;0.001686814812;0.001275313618;0.001096769712;0.001106972221;0.000484619175;0.000026839960;0.000781309434;0.000594106364;0.000484629081;0.000976105555;0.001690674764;0.001865328630;0.001686814812;0.001275313618;0.001096769712;0.001106972221;0.000484619175;0.000026839960;0.000781309434;0.000594106364;0.000484629081;0.000976105555;0.001690674764;0.001865328630;0.001686814812;0.001275313618;0.001096769712;0.001106972221;0.000484619175;0.000026839960;0.000781309434
29;1;volume_morto_completo;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
29;1;enchendo_volume_morto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29;1;volume_minimo;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569
29;1;volume_util_minimo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29;1;volume_util_maximo;2288.872000000000;2386.123400000000;2435.903800000000;2455.918600000000;2535.977800000000;2566;2566;2566;2566;2566;2309.913200000000;2233.959600000000;2314.018800000000;2405.881600000000;2425.896400000000;2455.918600000000;2475.933400000000;2566;2566;2566;2566;2566;2262.955400000000;2230.110600000000;2337.882600000000;2386.123400000000;2425.896400000000;2515.963000000000;2525.970400000000;2566;2566;2566;2566;2566;2262.955400000000;2230.110600000000;2337.882600000000;2386.123400000000;2425.896400000000;2515.963000000000;2525.970400000000;2566;2566;2566;2566;2566;2262.955400000000;2230.110600000000;2337.882600000000;2386.123400000000;2425.896400000000;2515.963000000000;2525.970400000000;2566;2566;2566;2566;2566;2262.955400000000;2230.110600000000
30;1;coef_linear_evaporacao_0;0.490423321297;0.399425233765;0.887432676632;1.544444237226;1.728158370283;1.616840060846;1.237735048987;1.097614100045;1.110069295506;0.490423321297;0.048263882413;0.700604744710;0.490423321297;0.413690420686;0.887432676632;1.544444237226;1.728158370283;1.616840060846;1.237735048987;1.097614100045;1.110069295506;0.490423321297;0.048263882413;0.700604744710;0.490423321297;0.413690420686;0.887432676632;1.544444237226;1.728158370283;1.616840060846;1.237735048987;1.097614100045;1.110069295506;0.490423321297;0.048263882413;0.700604744710;0.490423321297;0.413690420686;0.887432676632;1.544444237226;1.728158370283;1.616840060846;1.237735048987;1.097614100045;1.110069295506;0.490423321297;0.048263882413;0.700604744710;0.490423321297;0.413690420686;0.887432676632;1.544444237226;1.728158370283;1.616840060846;1.237735048987;1.097614100045;1.110069295506;0.490423321297;0.048263882413;0.700604744710
30;1;coef_linear_evaporacao_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30;1;volume_morto_completo;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
30;1;enchendo_volume_morto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30;1;volume_minimo;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544;544
30;1;volume_util_minimo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30;1;volume_util_maximo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;1;coef_linear_evaporacao_0;0.814508659723;0.733205617464;1.586148442618;2.790763881471;3.215165762064;3.056550917802;2.357788225513;2.143443841376;2.170594130033;0.985984167033;0.132893518165;1.328935181653;0.814508659723;0.759391532373;1.586148442618;2.790763881471;3.215165762064;3.056550917802;2.357788225513;2.143443841376;2.170594130033;0.985984167033;0.132893518165;1.328935181653;0.814508659723;0.759391532373;1.586148442618;2.790763881471;3.215165762064;3.056550917802;2.357788225513;2.143443841376;2.170594130033;0.985984167033;0.132893518165;1.328935181653;0.814508659723;0.759391532373;1.586148442618;2.790763881471;3.215165762064;3.056550917802;2.357788225513;2.143443841376;2.170594130033;0.985984167033;0.132893518165;1.328935181653;0.814508659723;0.759391532373;1.586148442618;2.790763881471;3.215165762064;3.056550917802;2.357788225513;2.143443841376;2.170594130033;0.985984167033;0.132893518165;1.328935181653
31;1;coef_linear_evaporacao_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;1;volume_morto_completo;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
31;1;enchendo_volume_morto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;1;volume_minimo;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985;985
31;1;volume_util_minimo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;1;volume_util_maximo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;1;coef_linear_evaporacao_0;2.749005465211;3.307215801802;6.361021333003;11.016513690488;13.240450897516;12.793370737341;10.145280557837;9.457464926797;9.417342348320;3.782985970719;0.710205337377;5.153920887042;2.749336872068;3.425386458262;6.360924715211;11.016413256392;13.240450897516;12.793370737341;10.145280557837;9.457464926797;9.417342348320;3.782985970719;0.710104084472;5.153596763221;2.749421195836;3.425337307949;6.360794969731;11.016513690488;13.240450897516;12.793370737341;10.145280557837;9.457464926797;9.417342348320;3.782985970719;0.710104084472;5.153596763221;2.749421195836;3.425337307949;6.360794969731;11.016513690488;13.240450897516;12.793370737341;10.145280557837;9.457464926797;9.417342348320;3.782985970719;0.710104084472;5.153596763221;2.749421195836;3.425337307949;6.360794969731;11.016513690488;13.240450897516;12.793370737341;10.145280557837;9.457464926797;9.417342348320;3.782985970719;0.710104084472;5.153596763221
32;1;coef_linear_evaporacao_1;0.000201132591;0.000239624182;0.000458490274;0.000790608188;0.000950210673;0.000918125638;0.000728083503;0.000678721910;0.000675842483;0.000271488764;0.000051876232;0.000377989396;0.000200534201;0.000248091045;0.000458638702;0.000790753509;0.000950210673;0.000918125638;0.000728083503;0.000678721910;0.000675842483;0.000271488764;0.000052062842;0.000378608274;0.000200385368;0.000248171295;0.000458839053;0.000790608188;0.000950210673;0.000918125638;0.000728083503;0.000678721910;0.000675842483;0.000271488764;0.000052062842;0.000378608274;0.000200385368;0.000248171295;0.000458839053;0.000790608188;0.000950210673;0.000918125638;0.000728083503;0.000678721910;0.000675842483;0.000271488764;0.000052062842;0.000378608274;0.000200385368;0.000248171295;0.000458839053;0.000790608188;0.000950210673;0.000918125638;0.000728083503;0.000678721910;0.000675842483;0.000271488764;0.000052062842;0.000378608274
32;1;volume_morto_completo;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
32;1;enchendo_volume_morto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;1;volume_minimo;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280;5280
32;1;volume_util_minimo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;1;volume_util_maximo;1667.926400000000;1874.980800000000;2003.937600000000;2128;2128;2128;2128;2128;2128;2128;1700.910400000000;1621.961600000000;1730.064000000000;1883.918400000000;1995;2122.041600000000;2128;2128;2128;2128;2128;2128;1627.920000000000;1590.041600000000;1746.024000000000;1876.044800000000;1983.083200000000;2128;2128;2128;2128;2128;2128;2128;1627.920000000000;1590.041600000000;1746.024000000000;1876.044800000000;1983.083200000000;2128;2128;2128;2128;2128;2128;2128;1627.920000000000;1590.041600000000;1746.024000000000;1876.044800000000;1983.083200000000;2128;2128;2128;2128;2128;2128;2128;1627.920000000000;1590.041600000000
33;1;coef_linear_evaporacao_0;1.266427718041;1.692209450830;2.928614097969;4.907407407407;6.094683393070;5.970679012346;4.749103942652;4.432497013142;4.334876543210;1.662186379928;0.327160493827;2.216248506571;1.266427718041;1.752645502646;2.928614097969;4.907407407407;6.094683393070;5.970679012346;4.749103942652;4.432497013142;4.334876543210;1.662186379928;0.327160493827;2.216248506571;1.266427718041;1.752645502646;2.928614097969;4.907407407407;6.094683393070;5.970679012346;4.749103942652;4.432497013142;4.334876543210;1.662186379928;0.327160493827;2.216248506571;1.266427718041;1.752645502646;2.928614097969;4.907407407407;6.094683393070;5.970679012346;4.749103942652;4.432497013142;4.334876543210;1.662186379928;0.327160493827;2.216248506571;1.266427718041;1.752645502646;2.928614097969;4.907407407407;6.094683393070;5.970679012346;4.749103942652;4.432497013142;4.334876543210;1.662186379928;0.327160493827;2.216248506571
33;1;coef_linear_evaporacao_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;1;volume_morto_completo;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
33;1;enchendo_volume_morto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;1;volume_minimo;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720;2720
33;1;volume_util_minimo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;1;volume_util_maximo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34;1;coef_linear_evaporacao_0;3.714065092899;6.211373231427;9.305763486942;14.438502386508;18.630325660010;18.048127983135;14.904260528008;14.438502386508;13.716577267182;3.958944202752;1.439548310340;6.266321119989;3.713533544815;6.435872272046;9.305010780400;14.437719589172;18.630325660010;18.048127983135;14.904260528008;14.438502386508;13.716577267182;3.958944202752;1.438976148954;5.135356508734;3.054969221912;5.305145626460;7.693094336771;14.438502386508;18.630325660010;18.048127983135;14.904260528008;14.438502386508;13.716577267182;3.958944202752;1.438976148954;5.135356508734;3.054969221912;5.305145626460;7.693094336771;14.438502386508;18.630325660010;18.048127983135;14.904260528008;14.438502386508;13.716577267182;3.958944202752;1.438976148954;5.135356508734;3.054969221912;5.305145626460;7.693094336771;14.438502386508;18.630325660010;18.048127983135;14.904260528008;14.438502386508;13.716577267182;3.958944202752;1.438976148954;5.135356508734
34;1;coef_linear_evaporacao_1;0.000249701130;0.000405937647;0.000597959232;0.000913003793;0.001178069410;0.001141254741;0.000942455528;0.000913003793;0.000867353603;0.000250339750;0.000096197229;0.000423398372;0.000250619625;0.000417362165;0.000598730767;0.000913701404;0.001178069410;0.001141254741;0.000942455528;0.000913003793;0.000867353603;0.000250339750;0.000097147328;0.000502320134;0.000285714808;0.000478028294;0.000673039526;0.000913003793;0.001178069410;0.001141254741;0.000942455528;0.000913003793;0.000867353603;0.000250339750;0.000097147328;0.000502320134;0.000285714808;0.000478028294;0.000673039526;0.000913003793;0.001178069410;0.001141254741;0.000942455528;0.000913003793;0.000867353603;0.000250339750;0.000097147328;0.000502320134;0.000285714808;0.000478028294;0.000673039526;0.000913003793;0.001178069410;0.001141254741;0.000942455528;0.000913003793;0.000867353603;0.000250339750;0.000097147328;0.000502320134
34;1;volume_morto_completo;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
34;1;enchendo_volume_morto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34;1;volume_minimo;9923;9923;9923;9923;9923;9923;9923;9923;9923;9923;9923;9923;9923;9923;9923;9923;9923;9923;9923;9923;9923;9923;9923;7667.800000000000;7667.800000000000;7667.800000000000;7667.800000000000;9923;9923;9923;9923;9923;9923;9923;9923;7667.800000000000;7667.800000000000;7667.800000000000;7667.800000000000;9923;9923;9923;9923;9923;9923;9923;9923;7667.800000000000;7667.800000000000;7667.800000000000;7667.800000000000;9923;9923;9923;9923;9923;9923;9923;9923;7667.800000000000
34;1;volume_util_minimo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34;1;volume_util_maximo;1820.382200000000;2552.604900000000;3007.183100000000;3449;3449;3449;3449;3449;3449;3449;1974.207600000000;1695.183500000000;1724.500000000000;2759.200000000000;2969.933900000000;3426.236600000000;3449;3449;3449;3449;3449;3449;1715.877500000000;2598.263100000000;3463.590240000000;4221.678420000000;4850.851680000000;3449;3449;3449;3449;3449;3449;3449;1715.877500000000;2598.263100000000;3463.590240000000;4221.678420000000;4850.851680000000;3449;3449;3449;3449;3449;3449;3449;1715.877500000000;2598.263100000000;3463.590240000000;4221.678420000000;4850.851680000000;3449;3449;3449;3449;3449;3449;3449;1715.877500000000;2598.263100000000
35;1;coef_linear_evaporacao_0;2.197580645161;3.523706896552;5.127688172043;7.317129629630;9.644937275986;8.957175925926;7.325268817204;7.325268817204;7.317129629630;1.709229390681;1.009259259259;3.418458781362;2.197580645161;3.649553571429;5.127688172043;7.317129629630;9.644937275986;8.957175925926;7.325268817204;7.325268817204;7.317129629630;1.709229390681;1.009259259259;3.418458781362;2.197580645161;3.649553571429;5.127688172043;7.317129629630;9.644937275986;8.957175925926;7.325268817204;7.325268817204;7.317129629630;1.709229390681;1.009259259259;3.418458781362;2.197580645161;3.649553571429;5.127688172043;7.317129629630;9.644937275986;8.957175925926;7.325268817204;7.325268817204;7.317129629630;1.709229390681;1.009259259259;3.418458781362;2.197580645161;3.649553571429;5.127688172043;7.317129629630;9.644937275986;8.957175925926;7.325268817204;7.325268817204;7.317129629630;1.709229390681;1.009259259259;3.418458781362
35;1;coef_linear_evaporacao_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35;1;volume_morto_completo;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
35;1;enchendo_volume_morto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35;1;volume_minimo;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354
35;1;volume_util_minimo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35;1;volume_util_maximo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;1;coef_linear_evaporacao_0;6.433622916581;13.754642097517;19.300868749742;27.330983278956;48.609595369721;46.536539096600;30.738420601441;26.449338657054;28.069658502711;-10.007857870237;-9.602777908822;7.148469907312;6.433622916581;14.245879315286;19.300868749742;27.330983278956;48.609595369721;46.536539096600;30.738420601441;26.449338657054;28.069658502711;-10.007857870237;-9.602777908822;7.148469907312;6.433622916581;14.245879315286;19.300868749742;27.330983278956;48.609595369721;46.536539096600;30.738420601441;26.449338657054;28.069658502711;-10.007857870237;-9.602777908822;7.148469907312;6.433622916581;14.245879315286;19.300868749742;27.330983278956;48.609595369721;46.536539096600;30.738420601441;26.449338657054;28.069658502711;-10.007857870237;-9.602777908822;7.148469907312;6.433622916581;14.245879315286;19.300868749742;27.330983278956;48.609595369721;46.536539096600;30.738420601441;26.449338657054;28.069658502711;-10.007857870237;-9.602777908822;7.148469907312
36;1;coef_linear_evaporacao_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;1;volume_morto_completo;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
36;1;enchendo_volume_morto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;1;volume_minimo;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400;14400
36;1;volume_util_minimo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;1;volume_util_maximo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37;1;coef_linear_evaporacao_0;3.033205187005;3.112890725536;5.096060189128;8.024417888902;9.221166910947;8.400451806408;6.188179632997;4.974813215497;3.886811541623;1.091988802395;-0.250761739999;4.125229642127;3.033228001072;3.224018590496;5.096148456447;8.024397847871;9.221183149438;8.400488382631;6.188189007567;4.974818613926;3.886829827629;1.091988802395;-0.250761286085;4.125287156401;3.033302228874;3.224096396321;5.096141441127;8.024361154731;9.221113982081;8.400488382631;6.188189007567;4.974818613926;3.886829827629;1.091988802395;-0.250761286085;4.125287156401;3.033302228874;3.224096396321;5.096141441127;8.024361154731;9.221113982081;8.400488382631;6.188189007567;4.974818613926;3.886829827629;1.091988802395;-0.250761286085;4.125287156401;3.033302228874;3.224096396321;5.096141441127;8.024361154731;9.221113982081;8.400488382631;6.188189007567;4.974818613926;3.886829827629;1.091988802395;-0.250761286085;4.125287156401
37;1;coef_linear_evaporacao_1;0.000368526967;0.000377959238;0.000618779029;0.000974197332;0.001120060434;0.001019999022;0.000751283395;0.000603964973;0.000471899200;0.000132618086;0;0.000501113757;0.000368500089;0.000391511400;0.000618697246;0.000974228605;0.001120041555;0.001019957099;0.000751271449;0.000603963322;0.000471877034;0.000132618086;0;0.000501046846;0.000368383571;0.000391421488;0.000618703421;0.000974271232;0.001120122117;0.001019957099;0.000751271449;0.000603963322;0.000471877034;0.000132618086;0;0.000501046846;0.000368383571;0.000391421488;0.000618703421;0.000974271232;0.001120122117;0.001019957099;0.000751271449;0.000603963322;0.000471877034;0.000132618086;0;0.000501046846;0.000368383571;0.000391421488;0.000618703421;0.000974271232;0.001120122117;0.001019957099;0.000751271449;0.000603963322;0.000471877034;0.000132618086;0;0.000501046846
37;1;volume_morto_completo;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
37;1;enchendo_volume_morto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37;1;volume_minimo;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843;3843
37;1;volume_util_minimo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
