idRestricaoOperativaUHE;AttMatriz;Iteradores;1;2;3
131;limite_superior;06/2024;inf;inf;inf
131;limite_inferior;07/2024;25;25;25
131;limite_superior;07/2024;inf;inf;inf
131;limite_inferior;08/2024;10;10;10
131;limite_superior;08/2024;inf;inf;inf
131;limite_inferior;09/2024;5;5;5
131;limite_superior;09/2024;inf;inf;inf
131;limite_inferior;10/2024;0;0;0
131;limite_superior;10/2024;inf;inf;inf
131;limite_inferior;11/2024;27.67;27.67;27.67
131;limite_superior;11/2024;inf;inf;inf
131;limite_inferior;12/2024;27.67;27.67;27.67
131;limite_superior;12/2024;inf;inf;inf
132;limite_superior;01/2020;inf;inf;inf
132;limite_inferior;01/2020;38;38;38
132;limite_inferior;02/2020;38;38;38
132;limite_superior;02/2020;inf;inf;inf
132;limite_inferior;03/2020;38;38;38
132;limite_superior;03/2020;inf;inf;inf
132;limite_inferior;04/2020;38;38;38
132;limite_superior;04/2020;inf;inf;inf
132;limite_inferior;05/2020;38;38;38
132;limite_superior;05/2020;inf;inf;inf
132;limite_inferior;06/2020;38;38;38
132;limite_superior;06/2020;inf;inf;inf
132;limite_inferior;07/2020;38;38;38
132;limite_superior;07/2020;inf;inf;inf
132;limite_inferior;08/2020;38;38;38
132;limite_superior;08/2020;inf;inf;inf
132;limite_inferior;09/2020;38;38;38
132;limite_superior;09/2020;inf;inf;inf
132;limite_inferior;10/2020;38;38;38
132;limite_superior;10/2020;inf;inf;inf
132;limite_inferior;11/2020;38;38;38
132;limite_superior;11/2020;inf;inf;inf
132;limite_inferior;12/2020;38;38;38
132;limite_superior;12/2020;inf;inf;inf
132;limite_inferior;01/2021;38;38;38
132;limite_superior;01/2021;inf;inf;inf
132;limite_inferior;02/2021;38;38;38
132;limite_superior;02/2021;inf;inf;inf
132;limite_inferior;03/2021;38;38;38
132;limite_superior;03/2021;inf;inf;inf
132;limite_inferior;04/2021;38;38;38
132;limite_superior;04/2021;inf;inf;inf
132;limite_inferior;05/2021;38;38;38
132;limite_superior;05/2021;inf;inf;inf
132;limite_inferior;06/2021;38;38;38
132;limite_superior;06/2021;inf;inf;inf
132;limite_inferior;07/2021;38;38;38
132;limite_superior;07/2021;inf;inf;inf
132;limite_inferior;08/2021;38;38;38
132;limite_superior;08/2021;inf;inf;inf
132;limite_inferior;09/2021;38;38;38
132;limite_superior;09/2021;inf;inf;inf
132;limite_inferior;10/2021;38;38;38
132;limite_superior;10/2021;inf;inf;inf
132;limite_inferior;11/2021;38;38;38
132;limite_superior;11/2021;inf;inf;inf
132;limite_inferior;12/2021;38;38;38
132;limite_superior;12/2021;inf;inf;inf
132;limite_inferior;01/2022;38;38;38
132;limite_superior;01/2022;inf;inf;inf
132;limite_inferior;02/2022;38;38;38
132;limite_superior;02/2022;inf;inf;inf
132;limite_inferior;03/2022;38;38;38
132;limite_superior;03/2022;inf;inf;inf
132;limite_inferior;04/2022;38;38;38
132;limite_superior;04/2022;inf;inf;inf
132;limite_inferior;05/2022;38;38;38
132;limite_superior;05/2022;inf;inf;inf
132;limite_inferior;06/2022;38;38;38
132;limite_superior;06/2022;inf;inf;inf
132;limite_inferior;07/2022;38;38;38
132;limite_superior;07/2022;inf;inf;inf
132;limite_inferior;08/2022;38;38;38
132;limite_superior;08/2022;inf;inf;inf
132;limite_inferior;09/2022;38;38;38
132;limite_superior;09/2022;inf;inf;inf
132;limite_inferior;10/2022;38;38;38
132;limite_superior;10/2022;inf;inf;inf
132;limite_inferior;11/2022;38;38;38
132;limite_superior;11/2022;inf;inf;inf
132;limite_inferior;12/2022;38;38;38
132;limite_superior;12/2022;inf;inf;inf
132;limite_inferior;01/2023;38;38;38
132;limite_superior;01/2023;inf;inf;inf
132;limite_inferior;02/2023;38;38;38
132;limite_superior;02/2023;inf;inf;inf
132;limite_inferior;03/2023;38;38;38
132;limite_superior;03/2023;inf;inf;inf
132;limite_inferior;04/2023;38;38;38
132;limite_superior;04/2023;inf;inf;inf
132;limite_inferior;05/2023;38;38;38
132;limite_superior;05/2023;inf;inf;inf
132;limite_inferior;06/2023;38;38;38
132;limite_superior;06/2023;inf;inf;inf
132;limite_inferior;07/2023;38;38;38
132;limite_superior;07/2023;inf;inf;inf
132;limite_inferior;08/2023;38;38;38
132;limite_superior;08/2023;inf;inf;inf
132;limite_inferior;09/2023;38;38;38
132;limite_superior;09/2023;inf;inf;inf
132;limite_inferior;10/2023;38;38;38
132;limite_superior;10/2023;inf;inf;inf
132;limite_inferior;11/2023;38;38;38
132;limite_superior;11/2023;inf;inf;inf
132;limite_inferior;12/2023;38;38;38
132;limite_superior;12/2023;inf;inf;inf
132;limite_inferior;01/2024;38;38;38
132;limite_superior;01/2024;inf;inf;inf
132;limite_inferior;02/2024;38;38;38
132;limite_superior;02/2024;inf;inf;inf
132;limite_inferior;03/2024;38;38;38
132;limite_superior;03/2024;inf;inf;inf
132;limite_inferior;04/2024;38;38;38
132;limite_superior;04/2024;inf;inf;inf
132;limite_inferior;05/2024;38;38;38
132;limite_superior;05/2024;inf;inf;inf
132;limite_inferior;06/2024;38;38;38
132;limite_superior;06/2024;inf;inf;inf
132;limite_inferior;07/2024;38;38;38
132;limite_superior;07/2024;inf;inf;inf
132;limite_inferior;08/2024;38;38;38
132;limite_superior;08/2024;inf;inf;inf
132;limite_inferior;09/2024;38;38;38
132;limite_superior;09/2024;inf;inf;inf
132;limite_inferior;10/2024;38;38;38
132;limite_superior;10/2024;inf;inf;inf
132;limite_inferior;11/2024;38;38;38
132;limite_superior;11/2024;inf;inf;inf
132;limite_inferior;12/2024;38;38;38
132;limite_superior;12/2024;inf;inf;inf
133;limite_inferior;01/2020;0.5;0.5;0.5
133;limite_superior;01/2020;inf;inf;inf
133;limite_inferior;02/2020;0.5;0.5;0.5
133;limite_superior;02/2020;inf;inf;inf
133;limite_inferior;03/2020;0.5;0.5;0.5
133;limite_superior;03/2020;inf;inf;inf
133;limite_inferior;04/2020;0.5;0.5;0.5
133;limite_superior;04/2020;inf;inf;inf
133;limite_inferior;05/2020;0.5;0.5;0.5
133;limite_superior;05/2020;inf;inf;inf
133;limite_inferior;06/2020;0.5;0.5;0.5
133;limite_superior;06/2020;inf;inf;inf
133;limite_inferior;07/2020;0.5;0.5;0.5
133;limite_superior;07/2020;inf;inf;inf
133;limite_inferior;08/2020;0.5;0.5;0.5
133;limite_superior;08/2020;inf;inf;inf
133;limite_inferior;09/2020;0.5;0.5;0.5
133;limite_superior;09/2020;inf;inf;inf
133;limite_inferior;10/2020;0.5;0.5;0.5
133;limite_superior;10/2020;inf;inf;inf
133;limite_inferior;11/2020;0.5;0.5;0.5
133;limite_superior;11/2020;inf;inf;inf
133;limite_inferior;12/2020;0.5;0.5;0.5
133;limite_superior;12/2020;inf;inf;inf
133;limite_inferior;01/2021;0.5;0.5;0.5
133;limite_superior;01/2021;inf;inf;inf
133;limite_inferior;02/2021;0.5;0.5;0.5
133;limite_superior;02/2021;inf;inf;inf
133;limite_inferior;03/2021;0.5;0.5;0.5
133;limite_superior;03/2021;inf;inf;inf
133;limite_inferior;04/2021;0.5;0.5;0.5
133;limite_superior;04/2021;inf;inf;inf
133;limite_inferior;05/2021;0.5;0.5;0.5
133;limite_superior;05/2021;inf;inf;inf
133;limite_inferior;06/2021;0.5;0.5;0.5
133;limite_superior;06/2021;inf;inf;inf
133;limite_inferior;07/2021;0.5;0.5;0.5
133;limite_superior;07/2021;inf;inf;inf
133;limite_inferior;08/2021;0.5;0.5;0.5
133;limite_superior;08/2021;inf;inf;inf
133;limite_inferior;09/2021;0.5;0.5;0.5
133;limite_superior;09/2021;inf;inf;inf
133;limite_inferior;10/2021;0.5;0.5;0.5
133;limite_superior;10/2021;inf;inf;inf
133;limite_inferior;11/2021;0.5;0.5;0.5
133;limite_superior;11/2021;inf;inf;inf
133;limite_inferior;12/2021;0.5;0.5;0.5
133;limite_superior;12/2021;inf;inf;inf
133;limite_inferior;01/2022;0.5;0.5;0.5
133;limite_superior;01/2022;inf;inf;inf
133;limite_inferior;02/2022;0.5;0.5;0.5
133;limite_superior;02/2022;inf;inf;inf
133;limite_inferior;03/2022;0.5;0.5;0.5
133;limite_superior;03/2022;inf;inf;inf
133;limite_inferior;04/2022;0.5;0.5;0.5
133;limite_superior;04/2022;inf;inf;inf
133;limite_inferior;05/2022;0.5;0.5;0.5
133;limite_superior;05/2022;inf;inf;inf
133;limite_inferior;06/2022;0.5;0.5;0.5
133;limite_superior;06/2022;inf;inf;inf
133;limite_inferior;07/2022;0.5;0.5;0.5
133;limite_superior;07/2022;inf;inf;inf
133;limite_inferior;08/2022;0.5;0.5;0.5
133;limite_superior;08/2022;inf;inf;inf
133;limite_inferior;09/2022;0.5;0.5;0.5
133;limite_superior;09/2022;inf;inf;inf
133;limite_inferior;10/2022;0.5;0.5;0.5
133;limite_superior;10/2022;inf;inf;inf
133;limite_inferior;11/2022;0.5;0.5;0.5
133;limite_superior;11/2022;inf;inf;inf
133;limite_inferior;12/2022;0.5;0.5;0.5
133;limite_superior;12/2022;inf;inf;inf
133;limite_inferior;01/2023;0.5;0.5;0.5
133;limite_superior;01/2023;inf;inf;inf
133;limite_inferior;02/2023;0.5;0.5;0.5
133;limite_superior;02/2023;inf;inf;inf
133;limite_inferior;03/2023;0.5;0.5;0.5
133;limite_superior;03/2023;inf;inf;inf
133;limite_inferior;04/2023;0.5;0.5;0.5
133;limite_superior;04/2023;inf;inf;inf
133;limite_inferior;05/2023;0.5;0.5;0.5
133;limite_superior;05/2023;inf;inf;inf
133;limite_inferior;06/2023;0.5;0.5;0.5
133;limite_superior;06/2023;inf;inf;inf
133;limite_inferior;07/2023;0.5;0.5;0.5
133;limite_superior;07/2023;inf;inf;inf
133;limite_inferior;08/2023;0.5;0.5;0.5
133;limite_superior;08/2023;inf;inf;inf
133;limite_inferior;09/2023;0.5;0.5;0.5
133;limite_superior;09/2023;inf;inf;inf
133;limite_inferior;10/2023;0.5;0.5;0.5
133;limite_superior;10/2023;inf;inf;inf
133;limite_inferior;11/2023;0.5;0.5;0.5
133;limite_superior;11/2023;inf;inf;inf
133;limite_inferior;12/2023;0.5;0.5;0.5
133;limite_superior;12/2023;inf;inf;inf
133;limite_inferior;01/2024;0.5;0.5;0.5
133;limite_superior;01/2024;inf;inf;inf
133;limite_inferior;02/2024;0.5;0.5;0.5
133;limite_superior;02/2024;inf;inf;inf
133;limite_inferior;03/2024;0.5;0.5;0.5
133;limite_superior;03/2024;inf;inf;inf
133;limite_inferior;04/2024;0.5;0.5;0.5
133;limite_superior;04/2024;inf;inf;inf
133;limite_inferior;05/2024;0.5;0.5;0.5
133;limite_superior;05/2024;inf;inf;inf
133;limite_inferior;06/2024;0.5;0.5;0.5
133;limite_superior;06/2024;inf;inf;inf
133;limite_inferior;07/2024;0.5;0.5;0.5
133;limite_superior;07/2024;inf;inf;inf
133;limite_inferior;08/2024;0.5;0.5;0.5
133;limite_superior;08/2024;inf;inf;inf
133;limite_inferior;09/2024;0.5;0.5;0.5
133;limite_superior;09/2024;inf;inf;inf
133;limite_inferior;10/2024;0.5;0.5;0.5
133;limite_superior;10/2024;inf;inf;inf
133;limite_inferior;11/2024;0.5;0.5;0.5
133;limite_superior;11/2024;inf;inf;inf
133;limite_inferior;12/2024;0.5;0.5;0.5
133;limite_superior;12/2024;inf;inf;inf
134;limite_inferior;01/2020;255;255;255
134;limite_superior;01/2020;inf;inf;inf
134;limite_inferior;02/2020;255;255;255
134;limite_superior;02/2020;inf;inf;inf
134;limite_inferior;03/2020;255;255;255
134;limite_superior;03/2020;inf;inf;inf
134;limite_inferior;04/2020;255;255;255
134;limite_superior;04/2020;inf;inf;inf
134;limite_inferior;05/2020;255;255;255
134;limite_superior;05/2020;inf;inf;inf
134;limite_inferior;06/2020;255;255;255
134;limite_superior;06/2020;inf;inf;inf
134;limite_inferior;07/2020;255;255;255
134;limite_superior;07/2020;inf;inf;inf
134;limite_inferior;08/2020;255;255;255
134;limite_superior;08/2020;inf;inf;inf
134;limite_inferior;09/2020;255;255;255
134;limite_superior;09/2020;inf;inf;inf
134;limite_inferior;10/2020;255;255;255
134;limite_superior;10/2020;inf;inf;inf
134;limite_inferior;11/2020;255;255;255
134;limite_superior;11/2020;inf;inf;inf
134;limite_inferior;12/2020;255;255;255
134;limite_superior;12/2020;inf;inf;inf
134;limite_inferior;01/2021;255;255;255
134;limite_superior;01/2021;inf;inf;inf
134;limite_inferior;02/2021;255;255;255
134;limite_superior;02/2021;inf;inf;inf
134;limite_inferior;03/2021;255;255;255
134;limite_superior;03/2021;inf;inf;inf
134;limite_inferior;04/2021;255;255;255
134;limite_superior;04/2021;inf;inf;inf
134;limite_inferior;05/2021;255;255;255
134;limite_superior;05/2021;inf;inf;inf
134;limite_inferior;06/2021;255;255;255
134;limite_superior;06/2021;inf;inf;inf
134;limite_inferior;07/2021;255;255;255
134;limite_superior;07/2021;inf;inf;inf
134;limite_inferior;08/2021;255;255;255
134;limite_superior;08/2021;inf;inf;inf
134;limite_inferior;09/2021;255;255;255
134;limite_superior;09/2021;inf;inf;inf
134;limite_inferior;10/2021;255;255;255
134;limite_superior;10/2021;inf;inf;inf
134;limite_inferior;11/2021;255;255;255
134;limite_superior;11/2021;inf;inf;inf
134;limite_inferior;12/2021;255;255;255
134;limite_superior;12/2021;inf;inf;inf
134;limite_inferior;01/2022;255;255;255
134;limite_superior;01/2022;inf;inf;inf
134;limite_inferior;02/2022;255;255;255
134;limite_superior;02/2022;inf;inf;inf
134;limite_inferior;03/2022;255;255;255
134;limite_superior;03/2022;inf;inf;inf
134;limite_inferior;04/2022;255;255;255
134;limite_superior;04/2022;inf;inf;inf
134;limite_inferior;05/2022;255;255;255
134;limite_superior;05/2022;inf;inf;inf
134;limite_inferior;06/2022;255;255;255
134;limite_superior;06/2022;inf;inf;inf
134;limite_inferior;07/2022;255;255;255
134;limite_superior;07/2022;inf;inf;inf
134;limite_inferior;08/2022;255;255;255
134;limite_superior;08/2022;inf;inf;inf
134;limite_inferior;09/2022;255;255;255
134;limite_superior;09/2022;inf;inf;inf
134;limite_inferior;10/2022;255;255;255
134;limite_superior;10/2022;inf;inf;inf
134;limite_inferior;11/2022;255;255;255
134;limite_superior;11/2022;inf;inf;inf
134;limite_inferior;12/2022;255;255;255
134;limite_superior;12/2022;inf;inf;inf
134;limite_inferior;01/2023;255;255;255
134;limite_superior;01/2023;inf;inf;inf
134;limite_inferior;02/2023;255;255;255
134;limite_superior;02/2023;inf;inf;inf
134;limite_inferior;03/2023;255;255;255
134;limite_superior;03/2023;inf;inf;inf
134;limite_inferior;04/2023;255;255;255
134;limite_superior;04/2023;inf;inf;inf
134;limite_inferior;05/2023;255;255;255
134;limite_superior;05/2023;inf;inf;inf
134;limite_inferior;06/2023;255;255;255
134;limite_superior;06/2023;inf;inf;inf
134;limite_inferior;07/2023;255;255;255
134;limite_superior;07/2023;inf;inf;inf
134;limite_inferior;08/2023;255;255;255
134;limite_superior;08/2023;inf;inf;inf
134;limite_inferior;09/2023;255;255;255
134;limite_superior;09/2023;inf;inf;inf
134;limite_inferior;10/2023;255;255;255
134;limite_superior;10/2023;inf;inf;inf
134;limite_inferior;11/2023;255;255;255
134;limite_superior;11/2023;inf;inf;inf
134;limite_inferior;12/2023;255;255;255
134;limite_superior;12/2023;inf;inf;inf
134;limite_inferior;01/2024;255;255;255
134;limite_superior;01/2024;inf;inf;inf
134;limite_inferior;02/2024;255;255;255
134;limite_superior;02/2024;inf;inf;inf
134;limite_inferior;03/2024;255;255;255
134;limite_superior;03/2024;inf;inf;inf
134;limite_inferior;04/2024;255;255;255
134;limite_superior;04/2024;inf;inf;inf
134;limite_inferior;05/2024;255;255;255
134;limite_superior;05/2024;inf;inf;inf
134;limite_inferior;06/2024;255;255;255
134;limite_superior;06/2024;inf;inf;inf
134;limite_inferior;07/2024;255;255;255
134;limite_superior;07/2024;inf;inf;inf
134;limite_inferior;08/2024;255;255;255
134;limite_superior;08/2024;inf;inf;inf
134;limite_inferior;09/2024;255;255;255
134;limite_superior;09/2024;inf;inf;inf
134;limite_inferior;10/2024;255;255;255
134;limite_superior;10/2024;inf;inf;inf
134;limite_inferior;11/2024;255;255;255
134;limite_superior;11/2024;inf;inf;inf
134;limite_inferior;12/2024;255;255;255
134;limite_superior;12/2024;inf;inf;inf
135;limite_inferior;01/2020;3;3;3
135;limite_superior;01/2020;inf;inf;inf
135;limite_inferior;02/2020;3;3;3
135;limite_superior;02/2020;inf;inf;inf
135;limite_inferior;03/2020;3;3;3
135;limite_superior;03/2020;inf;inf;inf
135;limite_inferior;04/2020;3;3;3
135;limite_superior;04/2020;inf;inf;inf
135;limite_inferior;05/2020;3;3;3
135;limite_superior;05/2020;inf;inf;inf
135;limite_inferior;06/2020;3;3;3
135;limite_superior;06/2020;inf;inf;inf
135;limite_inferior;07/2020;3;3;3
135;limite_superior;07/2020;inf;inf;inf
135;limite_inferior;08/2020;0;0;0
135;limite_superior;08/2020;inf;inf;inf
135;limite_inferior;09/2020;0;0;0
135;limite_superior;09/2020;inf;inf;inf
135;limite_inferior;10/2020;0;0;0
135;limite_superior;10/2020;inf;inf;inf
135;limite_inferior;11/2020;0;0;0
135;limite_superior;11/2020;inf;inf;inf
135;limite_inferior;12/2020;0;0;0
135;limite_superior;12/2020;inf;inf;inf
135;limite_inferior;01/2021;0;0;0
135;limite_superior;01/2021;inf;inf;inf
135;limite_inferior;02/2021;0;0;0
135;limite_superior;02/2021;inf;inf;inf
135;limite_inferior;03/2021;0;0;0
135;limite_superior;03/2021;inf;inf;inf
135;limite_inferior;04/2021;0;0;0
135;limite_superior;04/2021;inf;inf;inf
135;limite_inferior;05/2021;0;0;0
135;limite_superior;05/2021;inf;inf;inf
135;limite_inferior;06/2021;0;0;0
135;limite_superior;06/2021;inf;inf;inf
135;limite_inferior;07/2021;0;0;0
135;limite_superior;07/2021;inf;inf;inf
135;limite_inferior;08/2021;0;0;0
135;limite_superior;08/2021;inf;inf;inf
135;limite_inferior;09/2021;0;0;0
135;limite_superior;09/2021;inf;inf;inf
135;limite_inferior;10/2021;0;0;0
135;limite_superior;10/2021;inf;inf;inf
135;limite_inferior;11/2021;0;0;0
135;limite_superior;11/2021;inf;inf;inf
135;limite_inferior;12/2021;0;0;0
135;limite_superior;12/2021;inf;inf;inf
135;limite_inferior;01/2022;0;0;0
135;limite_superior;01/2022;inf;inf;inf
135;limite_inferior;02/2022;0;0;0
135;limite_superior;02/2022;inf;inf;inf
135;limite_inferior;03/2022;0;0;0
135;limite_superior;03/2022;inf;inf;inf
135;limite_inferior;04/2022;0;0;0
135;limite_superior;04/2022;inf;inf;inf
135;limite_inferior;05/2022;0;0;0
135;limite_superior;05/2022;inf;inf;inf
135;limite_inferior;06/2022;0;0;0
135;limite_superior;06/2022;inf;inf;inf
135;limite_inferior;07/2022;0;0;0
135;limite_superior;07/2022;inf;inf;inf
135;limite_inferior;08/2022;0;0;0
135;limite_superior;08/2022;inf;inf;inf
135;limite_inferior;09/2022;0;0;0
135;limite_superior;09/2022;inf;inf;inf
135;limite_inferior;10/2022;0;0;0
135;limite_superior;10/2022;inf;inf;inf
135;limite_inferior;11/2022;0;0;0
135;limite_superior;11/2022;inf;inf;inf
135;limite_inferior;12/2022;0;0;0
135;limite_superior;12/2022;inf;inf;inf
135;limite_inferior;01/2023;0;0;0
135;limite_superior;01/2023;inf;inf;inf
135;limite_inferior;02/2023;0;0;0
135;limite_superior;02/2023;inf;inf;inf
135;limite_inferior;03/2023;0;0;0
135;limite_superior;03/2023;inf;inf;inf
135;limite_inferior;04/2023;0;0;0
135;limite_superior;04/2023;inf;inf;inf
135;limite_inferior;05/2023;0;0;0
135;limite_superior;05/2023;inf;inf;inf
135;limite_inferior;06/2023;0;0;0
135;limite_superior;06/2023;inf;inf;inf
135;limite_inferior;07/2023;0;0;0
135;limite_superior;07/2023;inf;inf;inf
135;limite_inferior;08/2023;0;0;0
135;limite_superior;08/2023;inf;inf;inf
135;limite_inferior;09/2023;0;0;0
135;limite_superior;09/2023;inf;inf;inf
135;limite_inferior;10/2023;0;0;0
135;limite_superior;10/2023;inf;inf;inf
135;limite_inferior;11/2023;0;0;0
135;limite_superior;11/2023;inf;inf;inf
135;limite_inferior;12/2023;0;0;0
135;limite_superior;12/2023;inf;inf;inf
135;limite_inferior;01/2024;0;0;0
135;limite_superior;01/2024;inf;inf;inf
135;limite_inferior;02/2024;0;0;0
135;limite_superior;02/2024;inf;inf;inf
135;limite_inferior;03/2024;0;0;0
135;limite_superior;03/2024;inf;inf;inf
135;limite_inferior;04/2024;0;0;0
135;limite_superior;04/2024;inf;inf;inf
135;limite_inferior;05/2024;0;0;0
135;limite_superior;05/2024;inf;inf;inf
135;limite_inferior;06/2024;0;0;0
135;limite_superior;06/2024;inf;inf;inf
135;limite_inferior;07/2024;0;0;0
135;limite_superior;07/2024;inf;inf;inf
135;limite_inferior;08/2024;0;0;0
135;limite_superior;08/2024;inf;inf;inf
135;limite_inferior;09/2024;0;0;0
135;limite_superior;09/2024;inf;inf;inf
135;limite_inferior;10/2024;0;0;0
135;limite_superior;10/2024;inf;inf;inf
135;limite_inferior;11/2024;0;0;0
135;limite_superior;11/2024;inf;inf;inf
135;limite_inferior;12/2024;0;0;0
135;limite_superior;12/2024;inf;inf;inf
136;limite_superior;01/2020;inf;inf;inf
136;limite_inferior;01/2020;72;72;72
136;limite_inferior;02/2020;72;72;72
136;limite_superior;02/2020;inf;inf;inf
136;limite_inferior;03/2020;72;72;72
136;limite_superior;03/2020;inf;inf;inf
136;limite_inferior;04/2020;72;72;72
136;limite_superior;04/2020;inf;inf;inf
136;limite_inferior;05/2020;72;72;72
136;limite_superior;05/2020;inf;inf;inf
136;limite_inferior;06/2020;72;72;72
136;limite_superior;06/2020;inf;inf;inf
136;limite_inferior;07/2020;72;72;72
136;limite_superior;07/2020;inf;inf;inf
136;limite_inferior;08/2020;72;72;72
136;limite_superior;08/2020;inf;inf;inf
136;limite_inferior;09/2020;72;72;72
136;limite_superior;09/2020;inf;inf;inf
136;limite_inferior;10/2020;72;72;72
136;limite_superior;10/2020;inf;inf;inf
136;limite_inferior;11/2020;72;72;72
136;limite_superior;11/2020;inf;inf;inf
136;limite_inferior;12/2020;72;72;72
136;limite_superior;12/2020;inf;inf;inf
136;limite_inferior;01/2021;72;72;72
136;limite_superior;01/2021;inf;inf;inf
136;limite_inferior;02/2021;72;72;72
136;limite_superior;02/2021;inf;inf;inf
136;limite_inferior;03/2021;72;72;72
136;limite_superior;03/2021;inf;inf;inf
136;limite_inferior;04/2021;72;72;72
136;limite_superior;04/2021;inf;inf;inf
136;limite_inferior;05/2021;72;72;72
136;limite_superior;05/2021;inf;inf;inf
136;limite_inferior;06/2021;72;72;72
136;limite_superior;06/2021;inf;inf;inf
136;limite_inferior;07/2021;72;72;72
136;limite_superior;07/2021;inf;inf;inf
136;limite_inferior;08/2021;72;72;72
136;limite_superior;08/2021;inf;inf;inf
136;limite_inferior;09/2021;72;72;72
136;limite_superior;09/2021;inf;inf;inf
136;limite_inferior;10/2021;72;72;72
136;limite_superior;10/2021;inf;inf;inf
136;limite_inferior;11/2021;72;72;72
136;limite_superior;11/2021;inf;inf;inf
136;limite_inferior;12/2021;72;72;72
136;limite_superior;12/2021;inf;inf;inf
136;limite_inferior;01/2022;72;72;72
136;limite_superior;01/2022;inf;inf;inf
136;limite_inferior;02/2022;72;72;72
136;limite_superior;02/2022;inf;inf;inf
136;limite_inferior;03/2022;72;72;72
136;limite_superior;03/2022;inf;inf;inf
136;limite_inferior;04/2022;72;72;72
136;limite_superior;04/2022;inf;inf;inf
136;limite_inferior;05/2022;72;72;72
136;limite_superior;05/2022;inf;inf;inf
136;limite_inferior;06/2022;72;72;72
136;limite_superior;06/2022;inf;inf;inf
136;limite_inferior;07/2022;72;72;72
136;limite_superior;07/2022;inf;inf;inf
136;limite_inferior;08/2022;72;72;72
136;limite_superior;08/2022;inf;inf;inf
136;limite_inferior;09/2022;72;72;72
136;limite_superior;09/2022;inf;inf;inf
136;limite_inferior;10/2022;72;72;72
136;limite_superior;10/2022;inf;inf;inf
136;limite_inferior;11/2022;72;72;72
136;limite_superior;11/2022;inf;inf;inf
136;limite_inferior;12/2022;72;72;72
136;limite_superior;12/2022;inf;inf;inf
136;limite_inferior;01/2023;72;72;72
136;limite_superior;01/2023;inf;inf;inf
136;limite_inferior;02/2023;72;72;72
136;limite_superior;02/2023;inf;inf;inf
136;limite_inferior;03/2023;72;72;72
136;limite_superior;03/2023;inf;inf;inf
136;limite_inferior;04/2023;72;72;72
136;limite_superior;04/2023;inf;inf;inf
136;limite_inferior;05/2023;72;72;72
136;limite_superior;05/2023;inf;inf;inf
136;limite_inferior;06/2023;72;72;72
136;limite_superior;06/2023;inf;inf;inf
136;limite_inferior;07/2023;72;72;72
136;limite_superior;07/2023;inf;inf;inf
136;limite_inferior;08/2023;72;72;72
136;limite_superior;08/2023;inf;inf;inf
136;limite_inferior;09/2023;72;72;72
136;limite_superior;09/2023;inf;inf;inf
136;limite_inferior;10/2023;72;72;72
136;limite_superior;10/2023;inf;inf;inf
136;limite_inferior;11/2023;72;72;72
136;limite_superior;11/2023;inf;inf;inf
136;limite_inferior;12/2023;72;72;72
136;limite_superior;12/2023;inf;inf;inf
136;limite_inferior;01/2024;72;72;72
136;limite_superior;01/2024;inf;inf;inf
136;limite_inferior;02/2024;72;72;72
136;limite_superior;02/2024;inf;inf;inf
136;limite_inferior;03/2024;72;72;72
136;limite_superior;03/2024;inf;inf;inf
136;limite_inferior;04/2024;72;72;72
136;limite_superior;04/2024;inf;inf;inf
136;limite_inferior;05/2024;72;72;72
136;limite_superior;05/2024;inf;inf;inf
136;limite_inferior;06/2024;72;72;72
136;limite_superior;06/2024;inf;inf;inf
136;limite_inferior;07/2024;72;72;72
136;limite_superior;07/2024;inf;inf;inf
136;limite_inferior;08/2024;72;72;72
136;limite_superior;08/2024;inf;inf;inf
136;limite_inferior;09/2024;72;72;72
136;limite_superior;09/2024;inf;inf;inf
136;limite_inferior;10/2024;72;72;72
136;limite_superior;10/2024;inf;inf;inf
136;limite_inferior;11/2024;72;72;72
136;limite_superior;11/2024;inf;inf;inf
136;limite_inferior;12/2024;72;72;72
136;limite_superior;12/2024;inf;inf;inf
137;limite_inferior;01/2020;8.5;8.5;8.5
137;limite_superior;01/2020;inf;inf;inf
137;limite_inferior;02/2020;8.5;8.5;8.5
137;limite_superior;02/2020;inf;inf;inf
137;limite_inferior;03/2020;8.5;8.5;8.5
137;limite_superior;03/2020;inf;inf;inf
137;limite_inferior;04/2020;8.5;8.5;8.5
137;limite_superior;04/2020;inf;inf;inf
137;limite_inferior;05/2020;8.5;8.5;8.5
137;limite_superior;05/2020;inf;inf;inf
137;limite_inferior;06/2020;8.5;8.5;8.5
137;limite_superior;06/2020;inf;inf;inf
137;limite_inferior;07/2020;8.5;8.5;8.5
137;limite_superior;07/2020;inf;inf;inf
137;limite_inferior;08/2020;0;0;0
137;limite_superior;08/2020;inf;inf;inf
137;limite_inferior;09/2020;0;0;0
137;limite_superior;09/2020;inf;inf;inf
137;limite_inferior;10/2020;0;0;0
137;limite_superior;10/2020;inf;inf;inf
137;limite_inferior;11/2020;0;0;0
137;limite_superior;11/2020;inf;inf;inf
137;limite_inferior;12/2020;0;0;0
137;limite_superior;12/2020;inf;inf;inf
137;limite_inferior;01/2021;0;0;0
137;limite_superior;01/2021;inf;inf;inf
137;limite_inferior;02/2021;0;0;0
137;limite_superior;02/2021;inf;inf;inf
137;limite_inferior;03/2021;0;0;0
137;limite_superior;03/2021;inf;inf;inf
137;limite_inferior;04/2021;0;0;0
137;limite_superior;04/2021;inf;inf;inf
