idRestricaoEletrica;AttMatriz;Iteradores;1;2;3
34;potencia_minima;06/2020;75;75;75
34;potencia_minima;07/2020;75;75;75
34;potencia_minima;08/2020;75;75;75
34;potencia_minima;09/2020;75;75;75
34;potencia_minima;10/2020;75;75;75
34;potencia_minima;11/2020;75;75;75
34;potencia_minima;12/2020;75;75;75
34;potencia_minima;01/2021;75;75;75
34;potencia_minima;02/2021;75;75;75
34;potencia_minima;03/2021;75;75;75
34;potencia_minima;04/2021;75;75;75
34;potencia_minima;05/2021;75;75;75
34;potencia_minima;06/2021;75;75;75
34;potencia_minima;07/2021;75;75;75
34;potencia_minima;08/2021;75;75;75
34;potencia_minima;09/2021;75;75;75
34;potencia_minima;10/2021;75;75;75
34;potencia_minima;11/2021;75;75;75
34;potencia_minima;12/2021;75;75;75
34;potencia_minima;01/2022;75;75;75
34;potencia_minima;02/2022;75;75;75
34;potencia_minima;03/2022;75;75;75
34;potencia_minima;04/2022;75;75;75
34;potencia_minima;05/2022;75;75;75
34;potencia_minima;06/2022;75;75;75
34;potencia_minima;07/2022;75;75;75
34;potencia_minima;08/2022;75;75;75
34;potencia_minima;09/2022;75;75;75
34;potencia_minima;10/2022;75;75;75
34;potencia_minima;11/2022;75;75;75
34;potencia_minima;12/2022;75;75;75
34;potencia_minima;01/2023;75;75;75
34;potencia_minima;02/2023;75;75;75
34;potencia_minima;03/2023;75;75;75
34;potencia_minima;04/2023;75;75;75
34;potencia_minima;05/2023;75;75;75
34;potencia_minima;06/2023;75;75;75
34;potencia_minima;07/2023;75;75;75
34;potencia_minima;08/2023;75;75;75
34;potencia_minima;09/2023;75;75;75
34;potencia_minima;10/2023;75;75;75
34;potencia_minima;11/2023;75;75;75
34;potencia_minima;12/2023;75;75;75
34;potencia_minima;01/2024;75;75;75
34;potencia_minima;02/2024;75;75;75
34;potencia_minima;03/2024;75;75;75
34;potencia_minima;04/2024;75;75;75
34;potencia_minima;05/2024;75;75;75
34;potencia_minima;06/2024;75;75;75
34;potencia_minima;07/2024;75;75;75
34;potencia_minima;08/2024;75;75;75
34;potencia_minima;09/2024;75;75;75
34;potencia_minima;10/2024;75;75;75
34;potencia_minima;11/2024;75;75;75
34;potencia_minima;12/2024;75;75;75
35;potencia_maxima;01/2020;inf;inf;inf
35;potencia_maxima;02/2020;inf;inf;inf
35;potencia_maxima;03/2020;inf;inf;inf
35;potencia_maxima;04/2020;inf;inf;inf
35;potencia_maxima;05/2020;inf;inf;inf
35;potencia_maxima;06/2020;inf;inf;inf
35;potencia_maxima;07/2020;inf;inf;inf
35;potencia_maxima;08/2020;inf;inf;inf
35;potencia_maxima;09/2020;inf;inf;inf
35;potencia_maxima;10/2020;inf;inf;inf
35;potencia_maxima;11/2020;inf;inf;inf
35;potencia_maxima;12/2020;inf;inf;inf
35;potencia_maxima;01/2021;inf;inf;inf
35;potencia_maxima;02/2021;inf;inf;inf
35;potencia_maxima;03/2021;inf;inf;inf
35;potencia_maxima;04/2021;inf;inf;inf
35;potencia_maxima;05/2021;inf;inf;inf
35;potencia_maxima;06/2021;inf;inf;inf
35;potencia_maxima;07/2021;inf;inf;inf
35;potencia_maxima;08/2021;inf;inf;inf
35;potencia_maxima;09/2021;inf;inf;inf
35;potencia_maxima;10/2021;inf;inf;inf
35;potencia_maxima;11/2021;inf;inf;inf
35;potencia_maxima;12/2021;inf;inf;inf
35;potencia_maxima;01/2022;inf;inf;inf
35;potencia_maxima;02/2022;inf;inf;inf
35;potencia_maxima;03/2022;inf;inf;inf
35;potencia_maxima;04/2022;99999;99999;99999
35;potencia_maxima;05/2022;62.5;62.5;62.5
35;potencia_maxima;06/2022;inf;inf;inf
35;potencia_maxima;07/2022;inf;inf;inf
35;potencia_maxima;08/2022;inf;inf;inf
35;potencia_maxima;09/2022;inf;inf;inf
35;potencia_maxima;10/2022;inf;inf;inf
35;potencia_maxima;11/2022;inf;inf;inf
35;potencia_maxima;12/2022;inf;inf;inf
35;potencia_maxima;01/2023;inf;inf;inf
35;potencia_maxima;02/2023;inf;inf;inf
35;potencia_maxima;03/2023;inf;inf;inf
35;potencia_maxima;04/2023;99999;99999;99999
35;potencia_maxima;05/2023;62.5;62.5;62.5
35;potencia_maxima;06/2023;inf;inf;inf
35;potencia_maxima;07/2023;inf;inf;inf
35;potencia_maxima;08/2023;inf;inf;inf
35;potencia_maxima;09/2023;inf;inf;inf
35;potencia_maxima;10/2023;inf;inf;inf
35;potencia_maxima;11/2023;inf;inf;inf
35;potencia_maxima;12/2023;inf;inf;inf
35;potencia_maxima;01/2024;inf;inf;inf
35;potencia_maxima;02/2024;inf;inf;inf
35;potencia_maxima;03/2024;inf;inf;inf
35;potencia_maxima;04/2024;99999;99999;99999
35;potencia_maxima;05/2024;62.5;62.5;62.5
35;potencia_maxima;06/2024;inf;inf;inf
35;potencia_maxima;07/2024;inf;inf;inf
35;potencia_maxima;08/2024;inf;inf;inf
35;potencia_maxima;09/2024;inf;inf;inf
35;potencia_maxima;10/2024;inf;inf;inf
35;potencia_maxima;11/2024;inf;inf;inf
35;potencia_maxima;12/2024;inf;inf;inf
35;potencia_minima;01/2020;32;32;32
35;potencia_minima;02/2020;32;32;32
35;potencia_minima;03/2020;32;32;32
35;potencia_minima;04/2020;32;32;32
35;potencia_minima;05/2020;32;32;32
35;potencia_minima;06/2020;32;32;32
35;potencia_minima;07/2020;32;32;32
35;potencia_minima;08/2020;32;32;32
35;potencia_minima;09/2020;32;32;32
35;potencia_minima;10/2020;32;32;32
35;potencia_minima;11/2020;32;32;32
35;potencia_minima;12/2020;32;32;32
35;potencia_minima;01/2021;32;32;32
35;potencia_minima;02/2021;32;32;32
35;potencia_minima;03/2021;32;32;32
35;potencia_minima;04/2021;32;32;32
35;potencia_minima;05/2021;32;32;32
35;potencia_minima;06/2021;32;32;32
35;potencia_minima;07/2021;32;32;32
35;potencia_minima;08/2021;32;32;32
35;potencia_minima;09/2021;32;32;32
35;potencia_minima;10/2021;32;32;32
35;potencia_minima;11/2021;32;32;32
35;potencia_minima;12/2021;32;32;32
35;potencia_minima;01/2022;32;32;32
35;potencia_minima;02/2022;32;32;32
35;potencia_minima;03/2022;32;32;32
35;potencia_minima;04/2022;32;32;32
35;potencia_minima;05/2022;32;32;32
35;potencia_minima;06/2022;32;32;32
35;potencia_minima;07/2022;32;32;32
35;potencia_minima;08/2022;32;32;32
35;potencia_minima;09/2022;32;32;32
35;potencia_minima;10/2022;32;32;32
35;potencia_minima;11/2022;32;32;32
35;potencia_minima;12/2022;32;32;32
35;potencia_minima;01/2023;32;32;32
35;potencia_minima;02/2023;32;32;32
35;potencia_minima;03/2023;32;32;32
35;potencia_minima;04/2023;32;32;32
35;potencia_minima;05/2023;32;32;32
35;potencia_minima;06/2023;32;32;32
35;potencia_minima;07/2023;32;32;32
35;potencia_minima;08/2023;32;32;32
35;potencia_minima;09/2023;32;32;32
35;potencia_minima;10/2023;32;32;32
35;potencia_minima;11/2023;32;32;32
35;potencia_minima;12/2023;32;32;32
35;potencia_minima;01/2024;32;32;32
35;potencia_minima;02/2024;32;32;32
35;potencia_minima;03/2024;32;32;32
35;potencia_minima;04/2024;32;32;32
35;potencia_minima;05/2024;32;32;32
35;potencia_minima;06/2024;32;32;32
35;potencia_minima;07/2024;32;32;32
35;potencia_minima;08/2024;32;32;32
35;potencia_minima;09/2024;32;32;32
35;potencia_minima;10/2024;32;32;32
35;potencia_minima;11/2024;32;32;32
35;potencia_minima;12/2024;32;32;32
36;potencia_maxima;01/2020;inf;inf;inf
36;potencia_maxima;02/2020;inf;inf;inf
36;potencia_maxima;03/2020;inf;inf;inf
36;potencia_maxima;04/2020;inf;inf;inf
36;potencia_maxima;05/2020;inf;inf;inf
36;potencia_maxima;06/2020;inf;inf;inf
36;potencia_maxima;07/2020;inf;inf;inf
36;potencia_maxima;08/2020;inf;inf;inf
36;potencia_maxima;09/2020;inf;inf;inf
36;potencia_maxima;10/2020;inf;inf;inf
36;potencia_maxima;11/2020;inf;inf;inf
36;potencia_maxima;12/2020;inf;inf;inf
36;potencia_maxima;01/2021;inf;inf;inf
36;potencia_maxima;02/2021;inf;inf;inf
36;potencia_maxima;03/2021;inf;inf;inf
36;potencia_maxima;04/2021;inf;inf;inf
36;potencia_maxima;05/2021;inf;inf;inf
36;potencia_maxima;06/2021;inf;inf;inf
36;potencia_maxima;07/2021;inf;inf;inf
36;potencia_maxima;08/2021;inf;inf;inf
36;potencia_maxima;09/2021;inf;inf;inf
36;potencia_maxima;10/2021;inf;inf;inf
36;potencia_maxima;11/2021;inf;inf;inf
36;potencia_maxima;12/2021;inf;inf;inf
36;potencia_maxima;01/2022;inf;inf;inf
36;potencia_maxima;02/2022;inf;inf;inf
36;potencia_maxima;03/2022;inf;inf;inf
36;potencia_maxima;04/2022;inf;inf;inf
36;potencia_maxima;05/2022;inf;inf;inf
36;potencia_maxima;06/2022;inf;inf;inf
36;potencia_maxima;07/2022;inf;inf;inf
36;potencia_maxima;08/2022;inf;inf;inf
36;potencia_maxima;09/2022;inf;inf;inf
36;potencia_maxima;10/2022;inf;inf;inf
36;potencia_maxima;11/2022;inf;inf;inf
36;potencia_maxima;12/2022;inf;inf;inf
36;potencia_maxima;01/2023;inf;inf;inf
36;potencia_maxima;02/2023;inf;inf;inf
36;potencia_maxima;03/2023;inf;inf;inf
36;potencia_maxima;04/2023;inf;inf;inf
36;potencia_maxima;05/2023;inf;inf;inf
36;potencia_maxima;06/2023;inf;inf;inf
36;potencia_maxima;07/2023;inf;inf;inf
36;potencia_maxima;08/2023;inf;inf;inf
36;potencia_maxima;09/2023;inf;inf;inf
36;potencia_maxima;10/2023;inf;inf;inf
36;potencia_maxima;11/2023;inf;inf;inf
36;potencia_maxima;12/2023;inf;inf;inf
36;potencia_maxima;01/2024;inf;inf;inf
36;potencia_maxima;02/2024;inf;inf;inf
36;potencia_maxima;03/2024;inf;inf;inf
36;potencia_maxima;04/2024;inf;inf;inf
36;potencia_maxima;05/2024;inf;inf;inf
36;potencia_maxima;06/2024;inf;inf;inf
36;potencia_maxima;07/2024;inf;inf;inf
36;potencia_maxima;08/2024;inf;inf;inf
36;potencia_maxima;09/2024;inf;inf;inf
36;potencia_maxima;10/2024;inf;inf;inf
36;potencia_maxima;11/2024;inf;inf;inf
36;potencia_maxima;12/2024;inf;inf;inf
36;potencia_minima;01/2020;1210;1210;1210
36;potencia_minima;02/2020;1220;1220;1220
36;potencia_minima;03/2020;1327;1327;1327
36;potencia_minima;04/2020;1315;1315;1315
36;potencia_minima;05/2020;1412;1412;1412
36;potencia_minima;06/2020;1470;1470;1470
36;potencia_minima;07/2020;1480;1480;1480
36;potencia_minima;08/2020;1465;1465;1465
36;potencia_minima;09/2020;1337;1337;1337
36;potencia_minima;10/2020;1253;1253;1253
36;potencia_minima;11/2020;1190;1190;1190
36;potencia_minima;12/2020;1190;1190;1190
36;potencia_minima;01/2021;1195;1195;1195
36;potencia_minima;02/2021;1220;1220;1220
36;potencia_minima;03/2021;1275;1275;1275
36;potencia_minima;04/2021;1375;1375;1375
36;potencia_minima;05/2021;1424;1424;1424
36;potencia_minima;06/2021;1480;1480;1480
36;potencia_minima;07/2021;1480;1480;1480
36;potencia_minima;08/2021;1480;1480;1480
36;potencia_minima;09/2021;1465;1465;1465
36;potencia_minima;10/2021;1358;1358;1358
36;potencia_minima;11/2021;1225;1225;1225
36;potencia_minima;12/2021;1190;1190;1190
36;potencia_minima;01/2022;1230;1230;1230
36;potencia_minima;02/2022;1240;1240;1240
36;potencia_minima;03/2022;1240;1240;1240
36;potencia_minima;04/2022;1240;1240;1240
36;potencia_minima;05/2022;1400;1400;1400
36;potencia_minima;06/2022;1480;1480;1480
36;potencia_minima;07/2022;1480;1480;1480
36;potencia_minima;08/2022;1480;1480;1480
36;potencia_minima;09/2022;1465;1465;1465
36;potencia_minima;10/2022;1358;1358;1358
36;potencia_minima;11/2022;1225;1225;1225
36;potencia_minima;12/2022;1190;1190;1190
36;potencia_minima;01/2023;1230;1230;1230
36;potencia_minima;02/2023;1240;1240;1240
36;potencia_minima;03/2023;1240;1240;1240
36;potencia_minima;04/2023;1240;1240;1240
36;potencia_minima;05/2023;1400;1400;1400
36;potencia_minima;06/2023;1480;1480;1480
36;potencia_minima;07/2023;1480;1480;1480
36;potencia_minima;08/2023;1480;1480;1480
36;potencia_minima;09/2023;1465;1465;1465
36;potencia_minima;10/2023;1358;1358;1358
36;potencia_minima;11/2023;1225;1225;1225
36;potencia_minima;12/2023;1190;1190;1190
36;potencia_minima;01/2024;1230;1230;1230
36;potencia_minima;02/2024;1240;1240;1240
36;potencia_minima;03/2024;1240;1240;1240
36;potencia_minima;04/2024;1240;1240;1240
36;potencia_minima;05/2024;1400;1400;1400
36;potencia_minima;06/2024;1480;1480;1480
36;potencia_minima;07/2024;1480;1480;1480
36;potencia_minima;08/2024;1480;1480;1480
36;potencia_minima;09/2024;1465;1465;1465
36;potencia_minima;10/2024;1358;1358;1358
36;potencia_minima;11/2024;1225;1225;1225
36;potencia_minima;12/2024;1190;1190;1190
37;potencia_maxima;01/2020;inf;inf;inf
37;potencia_maxima;02/2020;inf;inf;inf
37;potencia_maxima;03/2020;inf;inf;inf
37;potencia_maxima;04/2020;inf;inf;inf
37;potencia_maxima;05/2020;inf;inf;inf
37;potencia_maxima;06/2020;inf;inf;inf
37;potencia_maxima;07/2020;inf;inf;inf
37;potencia_maxima;08/2020;inf;inf;inf
37;potencia_maxima;09/2020;inf;inf;inf
37;potencia_maxima;10/2020;inf;inf;inf
37;potencia_maxima;11/2020;inf;inf;inf
37;potencia_maxima;12/2020;inf;inf;inf
37;potencia_maxima;01/2021;inf;inf;inf
37;potencia_maxima;02/2021;inf;inf;inf
37;potencia_maxima;03/2021;inf;inf;inf
37;potencia_maxima;04/2021;inf;inf;inf
37;potencia_maxima;05/2021;inf;inf;inf
37;potencia_maxima;06/2021;inf;inf;inf
37;potencia_maxima;07/2021;inf;inf;inf
37;potencia_maxima;08/2021;inf;inf;inf
37;potencia_maxima;09/2021;inf;inf;inf
37;potencia_maxima;10/2021;inf;inf;inf
37;potencia_maxima;11/2021;inf;inf;inf
37;potencia_maxima;12/2021;inf;inf;inf
37;potencia_maxima;01/2022;inf;inf;inf
37;potencia_maxima;02/2022;inf;inf;inf
37;potencia_maxima;03/2022;inf;inf;inf
37;potencia_maxima;04/2022;inf;inf;inf
37;potencia_maxima;05/2022;inf;inf;inf
37;potencia_maxima;06/2022;inf;inf;inf
37;potencia_maxima;07/2022;inf;inf;inf
37;potencia_maxima;08/2022;inf;inf;inf
37;potencia_maxima;09/2022;inf;inf;inf
37;potencia_maxima;10/2022;inf;inf;inf
37;potencia_maxima;11/2022;inf;inf;inf
37;potencia_maxima;12/2022;inf;inf;inf
37;potencia_maxima;01/2023;inf;inf;inf
37;potencia_maxima;02/2023;inf;inf;inf
37;potencia_maxima;03/2023;inf;inf;inf
37;potencia_maxima;04/2023;inf;inf;inf
37;potencia_maxima;05/2023;inf;inf;inf
37;potencia_maxima;06/2023;inf;inf;inf
37;potencia_maxima;07/2023;inf;inf;inf
37;potencia_maxima;08/2023;inf;inf;inf
37;potencia_maxima;09/2023;inf;inf;inf
37;potencia_maxima;10/2023;inf;inf;inf
37;potencia_maxima;11/2023;inf;inf;inf
37;potencia_maxima;12/2023;inf;inf;inf
37;potencia_maxima;01/2024;inf;inf;inf
37;potencia_maxima;02/2024;inf;inf;inf
37;potencia_maxima;03/2024;inf;inf;inf
37;potencia_maxima;04/2024;inf;inf;inf
37;potencia_maxima;05/2024;inf;inf;inf
37;potencia_maxima;06/2024;inf;inf;inf
37;potencia_maxima;07/2024;inf;inf;inf
37;potencia_maxima;08/2024;inf;inf;inf
37;potencia_maxima;09/2024;inf;inf;inf
37;potencia_maxima;10/2024;inf;inf;inf
37;potencia_maxima;11/2024;inf;inf;inf
37;potencia_maxima;12/2024;inf;inf;inf
37;potencia_minima;01/2020;40;40;40
37;potencia_minima;02/2020;40;40;40
37;potencia_minima;03/2020;40;40;40
37;potencia_minima;04/2020;40;40;40
37;potencia_minima;05/2020;40;40;40
37;potencia_minima;06/2020;40;40;40
37;potencia_minima;07/2020;40;40;40
37;potencia_minima;08/2020;40;40;40
37;potencia_minima;09/2020;40;40;40
37;potencia_minima;10/2020;40;40;40
37;potencia_minima;11/2020;5;5;5
37;potencia_minima;12/2020;15;15;15
37;potencia_minima;01/2021;40;40;40
37;potencia_minima;02/2021;40;40;40
37;potencia_minima;03/2021;40;40;40
37;potencia_minima;04/2021;40;40;40
37;potencia_minima;05/2021;40;40;40
37;potencia_minima;06/2021;40;40;40
37;potencia_minima;07/2021;40;40;40
37;potencia_minima;08/2021;40;40;40
37;potencia_minima;09/2021;40;40;40
37;potencia_minima;10/2021;40;40;40
37;potencia_minima;11/2021;40;40;40
37;potencia_minima;12/2021;40;40;40
37;potencia_minima;01/2022;40;40;40
37;potencia_minima;02/2022;40;40;40
37;potencia_minima;03/2022;40;40;40
37;potencia_minima;04/2022;40;40;40
37;potencia_minima;05/2022;40;40;40
37;potencia_minima;06/2022;40;40;40
37;potencia_minima;07/2022;40;40;40
37;potencia_minima;08/2022;40;40;40
37;potencia_minima;09/2022;40;40;40
37;potencia_minima;10/2022;40;40;40
37;potencia_minima;11/2022;40;40;40
37;potencia_minima;12/2022;40;40;40
37;potencia_minima;01/2023;40;40;40
37;potencia_minima;02/2023;40;40;40
37;potencia_minima;03/2023;40;40;40
37;potencia_minima;04/2023;40;40;40
37;potencia_minima;05/2023;40;40;40
37;potencia_minima;06/2023;40;40;40
37;potencia_minima;07/2023;40;40;40
37;potencia_minima;08/2023;40;40;40
37;potencia_minima;09/2023;40;40;40
37;potencia_minima;10/2023;40;40;40
37;potencia_minima;11/2023;40;40;40
37;potencia_minima;12/2023;40;40;40
37;potencia_minima;01/2024;40;40;40
37;potencia_minima;02/2024;40;40;40
37;potencia_minima;03/2024;40;40;40
37;potencia_minima;04/2024;40;40;40
37;potencia_minima;05/2024;40;40;40
37;potencia_minima;06/2024;40;40;40
37;potencia_minima;07/2024;40;40;40
37;potencia_minima;08/2024;40;40;40
37;potencia_minima;09/2024;40;40;40
37;potencia_minima;10/2024;40;40;40
37;potencia_minima;11/2024;40;40;40
37;potencia_minima;12/2024;40;40;40
38;potencia_maxima;01/2020;inf;inf;inf
38;potencia_maxima;02/2020;inf;inf;inf
38;potencia_maxima;03/2020;inf;inf;inf
38;potencia_maxima;04/2020;inf;inf;inf
38;potencia_maxima;05/2020;inf;inf;inf
38;potencia_maxima;06/2020;inf;inf;inf
38;potencia_maxima;07/2020;inf;inf;inf
38;potencia_maxima;08/2020;inf;inf;inf
38;potencia_maxima;09/2020;inf;inf;inf
38;potencia_maxima;10/2020;inf;inf;inf
38;potencia_maxima;11/2020;inf;inf;inf
38;potencia_maxima;12/2020;inf;inf;inf
38;potencia_maxima;01/2021;inf;inf;inf
38;potencia_maxima;02/2021;inf;inf;inf
38;potencia_maxima;03/2021;inf;inf;inf
38;potencia_maxima;04/2021;inf;inf;inf
38;potencia_maxima;05/2021;inf;inf;inf
38;potencia_maxima;06/2021;inf;inf;inf
38;potencia_maxima;07/2021;inf;inf;inf
38;potencia_maxima;08/2021;inf;inf;inf
38;potencia_maxima;09/2021;inf;inf;inf
38;potencia_maxima;10/2021;inf;inf;inf
38;potencia_maxima;11/2021;inf;inf;inf
38;potencia_maxima;12/2021;inf;inf;inf
38;potencia_maxima;01/2022;inf;inf;inf
38;potencia_maxima;02/2022;inf;inf;inf
38;potencia_maxima;03/2022;inf;inf;inf
38;potencia_maxima;04/2022;inf;inf;inf
38;potencia_maxima;05/2022;inf;inf;inf
38;potencia_maxima;06/2022;inf;inf;inf
38;potencia_maxima;07/2022;inf;inf;inf
38;potencia_maxima;08/2022;inf;inf;inf
38;potencia_maxima;09/2022;inf;inf;inf
38;potencia_maxima;10/2022;inf;inf;inf
38;potencia_maxima;11/2022;inf;inf;inf
38;potencia_maxima;12/2022;inf;inf;inf
38;potencia_maxima;01/2023;inf;inf;inf
38;potencia_maxima;02/2023;inf;inf;inf
38;potencia_maxima;03/2023;inf;inf;inf
38;potencia_maxima;04/2023;inf;inf;inf
38;potencia_maxima;05/2023;inf;inf;inf
38;potencia_maxima;06/2023;inf;inf;inf
38;potencia_maxima;07/2023;inf;inf;inf
38;potencia_maxima;08/2023;inf;inf;inf
38;potencia_maxima;09/2023;inf;inf;inf
38;potencia_maxima;10/2023;inf;inf;inf
38;potencia_maxima;11/2023;inf;inf;inf
38;potencia_maxima;12/2023;inf;inf;inf
38;potencia_maxima;01/2024;inf;inf;inf
38;potencia_maxima;02/2024;inf;inf;inf
38;potencia_maxima;03/2024;inf;inf;inf
38;potencia_maxima;04/2024;inf;inf;inf
38;potencia_maxima;05/2024;inf;inf;inf
38;potencia_maxima;06/2024;inf;inf;inf
38;potencia_maxima;07/2024;inf;inf;inf
38;potencia_maxima;08/2024;inf;inf;inf
38;potencia_maxima;09/2024;inf;inf;inf
38;potencia_maxima;10/2024;inf;inf;inf
38;potencia_maxima;11/2024;inf;inf;inf
38;potencia_maxima;12/2024;inf;inf;inf
38;potencia_minima;01/2020;20;20;20
38;potencia_minima;02/2020;5;5;5
38;potencia_minima;03/2020;10;10;10
38;potencia_minima;04/2020;5;5;5
38;potencia_minima;05/2020;0;0;0
38;potencia_minima;06/2020;5;5;5
38;potencia_minima;07/2020;20;20;20
38;potencia_minima;08/2020;20;20;20
38;potencia_minima;09/2020;32;32;32
38;potencia_minima;10/2020;25;25;25
38;potencia_minima;11/2020;5;5;5
38;potencia_minima;12/2020;5;5;5
38;potencia_minima;01/2021;20;20;20
38;potencia_minima;02/2021;32;32;32
38;potencia_minima;03/2021;25;25;25
38;potencia_minima;04/2021;20;20;20
38;potencia_minima;05/2021;5;5;5
38;potencia_minima;06/2021;5;5;5
38;potencia_minima;07/2021;20;20;20
38;potencia_minima;08/2021;15;15;15
38;potencia_minima;09/2021;25;25;25
38;potencia_minima;10/2021;32;32;32
38;potencia_minima;11/2021;25;25;25
38;potencia_minima;12/2021;20;20;20
38;potencia_minima;01/2022;15;15;15
38;potencia_minima;02/2022;15;15;15
38;potencia_minima;03/2022;15;15;15
38;potencia_minima;04/2022;15;15;15
38;potencia_minima;05/2022;25;25;25
38;potencia_minima;06/2022;5;5;5
38;potencia_minima;07/2022;20;20;20
38;potencia_minima;08/2022;15;15;15
38;potencia_minima;09/2022;25;25;25
38;potencia_minima;10/2022;32;32;32
38;potencia_minima;11/2022;25;25;25
38;potencia_minima;12/2022;20;20;20
38;potencia_minima;01/2023;15;15;15
38;potencia_minima;02/2023;15;15;15
38;potencia_minima;03/2023;15;15;15
38;potencia_minima;04/2023;15;15;15
38;potencia_minima;05/2023;25;25;25
38;potencia_minima;06/2023;5;5;5
38;potencia_minima;07/2023;20;20;20
38;potencia_minima;08/2023;15;15;15
38;potencia_minima;09/2023;25;25;25
38;potencia_minima;10/2023;32;32;32
38;potencia_minima;11/2023;25;25;25
38;potencia_minima;12/2023;20;20;20
38;potencia_minima;01/2024;15;15;15
38;potencia_minima;02/2024;15;15;15
38;potencia_minima;03/2024;15;15;15
38;potencia_minima;04/2024;15;15;15
38;potencia_minima;05/2024;25;25;25
38;potencia_minima;06/2024;5;5;5
38;potencia_minima;07/2024;20;20;20
38;potencia_minima;08/2024;15;15;15
38;potencia_minima;09/2024;25;25;25
38;potencia_minima;10/2024;32;32;32
38;potencia_minima;11/2024;25;25;25
38;potencia_minima;12/2024;20;20;20
39;potencia_maxima;01/2020;inf;inf;inf
39;potencia_maxima;02/2020;inf;inf;inf
39;potencia_maxima;03/2020;inf;inf;inf
39;potencia_maxima;04/2020;inf;inf;inf
39;potencia_maxima;05/2020;inf;inf;inf
39;potencia_maxima;06/2020;inf;inf;inf
39;potencia_maxima;07/2020;inf;inf;inf
39;potencia_maxima;08/2020;inf;inf;inf
39;potencia_maxima;09/2020;inf;inf;inf
39;potencia_maxima;10/2020;inf;inf;inf
39;potencia_maxima;11/2020;inf;inf;inf
39;potencia_maxima;12/2020;inf;inf;inf
39;potencia_maxima;01/2021;inf;inf;inf
39;potencia_maxima;02/2021;inf;inf;inf
39;potencia_maxima;03/2021;inf;inf;inf
39;potencia_maxima;04/2021;inf;inf;inf
39;potencia_maxima;05/2021;inf;inf;inf
39;potencia_maxima;06/2021;inf;inf;inf
39;potencia_maxima;07/2021;inf;inf;inf
39;potencia_maxima;08/2021;inf;inf;inf
39;potencia_maxima;09/2021;inf;inf;inf
39;potencia_maxima;10/2021;inf;inf;inf
39;potencia_maxima;11/2021;inf;inf;inf
39;potencia_maxima;12/2021;inf;inf;inf
39;potencia_maxima;01/2022;inf;inf;inf
39;potencia_maxima;02/2022;inf;inf;inf
39;potencia_maxima;03/2022;inf;inf;inf
39;potencia_maxima;04/2022;inf;inf;inf
39;potencia_maxima;05/2022;inf;inf;inf
39;potencia_maxima;06/2022;inf;inf;inf
39;potencia_maxima;07/2022;inf;inf;inf
39;potencia_maxima;08/2022;inf;inf;inf
39;potencia_maxima;09/2022;inf;inf;inf
39;potencia_maxima;10/2022;inf;inf;inf
39;potencia_maxima;11/2022;inf;inf;inf
39;potencia_maxima;12/2022;inf;inf;inf
39;potencia_maxima;01/2023;inf;inf;inf
39;potencia_maxima;02/2023;inf;inf;inf
39;potencia_maxima;03/2023;inf;inf;inf
39;potencia_maxima;04/2023;inf;inf;inf
39;potencia_maxima;05/2023;inf;inf;inf
39;potencia_maxima;06/2023;inf;inf;inf
39;potencia_maxima;07/2023;inf;inf;inf
39;potencia_maxima;08/2023;inf;inf;inf
39;potencia_maxima;09/2023;inf;inf;inf
39;potencia_maxima;10/2023;inf;inf;inf
39;potencia_maxima;11/2023;inf;inf;inf
39;potencia_maxima;12/2023;inf;inf;inf
39;potencia_maxima;01/2024;inf;inf;inf
39;potencia_maxima;02/2024;inf;inf;inf
39;potencia_maxima;03/2024;inf;inf;inf
39;potencia_maxima;04/2024;inf;inf;inf
39;potencia_maxima;05/2024;inf;inf;inf
39;potencia_maxima;06/2024;inf;inf;inf
39;potencia_maxima;07/2024;inf;inf;inf
39;potencia_maxima;08/2024;inf;inf;inf
39;potencia_maxima;09/2024;inf;inf;inf
39;potencia_maxima;10/2024;inf;inf;inf
39;potencia_maxima;11/2024;inf;inf;inf
39;potencia_maxima;12/2024;inf;inf;inf
39;potencia_minima;01/2020;80;80;80
39;potencia_minima;02/2020;80;80;80
39;potencia_minima;03/2020;80;80;80
39;potencia_minima;04/2020;80;80;80
39;potencia_minima;05/2020;80;80;80
39;potencia_minima;06/2020;80;80;80
39;potencia_minima;07/2020;80;80;80
39;potencia_minima;08/2020;80;80;80
39;potencia_minima;09/2020;80;80;80
39;potencia_minima;10/2020;80;80;80
39;potencia_minima;11/2020;80;80;80
39;potencia_minima;12/2020;80;80;80
39;potencia_minima;01/2021;80;80;80
39;potencia_minima;02/2021;80;80;80
39;potencia_minima;03/2021;80;80;80
39;potencia_minima;04/2021;80;80;80
39;potencia_minima;05/2021;80;80;80
39;potencia_minima;06/2021;80;80;80
39;potencia_minima;07/2021;80;80;80
39;potencia_minima;08/2021;80;80;80
39;potencia_minima;09/2021;80;80;80
39;potencia_minima;10/2021;75;75;75
39;potencia_minima;11/2021;75;75;75
39;potencia_minima;12/2021;75;75;75
39;potencia_minima;01/2022;75;75;75
39;potencia_minima;02/2022;80;80;80
39;potencia_minima;03/2022;80;80;80
39;potencia_minima;04/2022;80;80;80
39;potencia_minima;05/2022;80;80;80
39;potencia_minima;06/2022;80;80;80
39;potencia_minima;07/2022;80;80;80
39;potencia_minima;08/2022;80;80;80
39;potencia_minima;09/2022;80;80;80
39;potencia_minima;10/2022;75;75;75
