idTermeletrica;AttVetor;01/2020;02/2020;03/2020;04/2020;05/2020;06/2020;07/2020;08/2020;09/2020;10/2020;11/2020;12/2020;01/2021;02/2021;03/2021;04/2021;05/2021;06/2021;07/2021;08/2021;09/2021;10/2021;11/2021;12/2021;01/2022;02/2022;03/2022;04/2022;05/2022;06/2022;07/2022;08/2022;09/2022;10/2022;11/2022;12/2022;01/2023;02/2023;03/2023;04/2023;05/2023;06/2023;07/2023;08/2023;09/2023;10/2023;11/2023;12/2023;01/2024;02/2024;03/2024;04/2024;05/2024;06/2024;07/2024;08/2024;09/2024;10/2024;11/2024;12/2024;
25;potencia_util_media;175;175.000000000175;175.000000000175;175;174.999999999825;175;175.000000000175;174.999999999825;175;175;175;175;175;174.600000000000;174.600000000000;174.600000000000;165.799999999834;170.100000000000;174.600000000175;174.600000000000;165.800000000000;165.800000000000;165.799999999834;175;171.700000000000;174.600000000000;174.300000000000;175;175;170.100000000000;174.600000000000;174.600000000000;165.800000000000;165.800000000000;165.800000000000;175;171.700000000000;174.600000000000;174.300000000000;175;175;170.100000000000;174.600000000000;174.600000000000;165.800000000000;165.800000000000;165.800000000000;175;171.700000000000;174.600000000000;174.300000000000;175;175;170.100000000000;174.600000000000;174.600000000000;165.800000000000;165.800000000000;165.800000000000;175;
25;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;potencia_disponivel_maxima_media;175;175.000000000175;175.000000000175;175;174.999999999825;175;175.000000000175;174.999999999825;175;175;175;175;175;174.600000000000;174.600000000000;174.600000000000;165.799999999834;170.100000000000;174.600000000175;174.600000000000;165.800000000000;165.800000000000;165.799999999834;175;171.700000000000;174.600000000000;174.300000000000;175;175;170.100000000000;174.600000000000;174.600000000000;165.800000000000;165.800000000000;165.800000000000;175;171.700000000000;174.600000000000;174.300000000000;175;175;170.100000000000;174.600000000000;174.600000000000;165.800000000000;165.800000000000;165.800000000000;175;171.700000000000;174.600000000000;174.300000000000;175;175;170.100000000000;174.600000000000;174.600000000000;165.800000000000;165.800000000000;165.800000000000;175;
26;custo_de_operacao_media;910.860000000000;910.860000000911;910.860000000911;910.860000000000;910.859999999089;910.860000000000;910.860000000911;910.859999999089;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.859999999089;910.860000000000;910.860000000911;910.860000000000;910.860000000000;910.860000000000;910.859999999089;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;910.860000000000;
26;potencia_util_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;potencia_disponivel_maxima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;custo_de_operacao_media;923.870000000000;923.830000000924;923.830000000924;923.930000000000;924.129999999076;924.340000000000;924.450000000924;924.609999999075;924.720000000000;924.820000000000;924.840000000000;889.290000000000;761.060000000000;761.080000000000;761.080000000000;761.200000000000;761.509999999239;762.050000000000;762.230000000762;762.950000000000;763.380000000000;1475.510000000000;1481.359999998519;1514.510000000000;1491.910000000000;1491.930000000000;1491.940000000000;1492.210000000000;1492.830000000000;762.050000000000;762.230000000000;762.950000000000;763.380000000000;1475.510000000000;1481.360000000000;1514.510000000000;1491.910000000000;1491.930000000000;1491.940000000000;1492.210000000000;1492.830000000000;762.050000000000;762.230000000000;762.950000000000;763.380000000000;1475.510000000000;1481.360000000000;1514.510000000000;1491.910000000000;1491.930000000000;1491.940000000000;1492.210000000000;1492.830000000000;762.050000000000;762.230000000000;762.950000000000;763.380000000000;1475.510000000000;1481.360000000000;1514.510000000000;
27;potencia_util_media;121.500000000000;121.500000000122;121.500000000122;121.500000000000;138.499999999862;140;137.500000000138;138.999999999861;140.400000000000;140.400000000000;140.400000000000;140.400000000000;0;110.800000000000;0;140.400000000000;140.399999999860;0;135.000000000135;135;140.400000000000;133.300000000000;119.999999999880;80;100;100;100;100;100;0;135;135;140.400000000000;133.300000000000;120;80;100;100;100;100;100;0;135;135;140.400000000000;133.300000000000;120;80;100;100;100.000000000000;100;100;0;135;135;140.400000000000;133.300000000000;120;80;
27;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;potencia_disponivel_maxima_media;121.500000000000;121.500000000122;121.500000000122;121.500000000000;138.499999999862;140;137.500000000138;138.999999999861;140.400000000000;140.400000000000;140.400000000000;140.400000000000;0;110.800000000000;0;140.400000000000;140.399999999860;0;135.000000000135;135;140.400000000000;133.300000000000;119.999999999880;80;100;100;100;100;100;0;135;135;140.400000000000;133.300000000000;120;80;100;100;100;100;100;0;135;135;140.400000000000;133.300000000000;120;80;100;100;100.000000000000;100;100;0;135;135;140.400000000000;133.300000000000;120;80;
28;custo_de_operacao_media;939.550000000000;939.550000000940;939.550000000939;939.550000000000;939.549999999060;939.550000000000;939.550000000939;939.549999999060;939.550000000000;939.550000000000;939.550000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;potencia_util_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;potencia_disponivel_maxima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;custo_de_operacao_media;978.100000000000;978.100000000978;978.100000000978;978.100000000000;978.099999999022;978.100000000000;978.100000000978;978.099999999022;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.099999999022;978.100000000000;978.100000000978;978.100000000000;978.100000000000;978.100000000000;978.099999999022;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;978.100000000000;
29;potencia_util_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;potencia_disponivel_maxima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;custo_de_operacao_media;1162.380000000000;1162.380000001162;0;0;0;1177.700000000000;1178.060000001178;1178.199999998822;1178.360000000000;1178.620000000000;1178.660000000000;1178.790000000000;1178.850000000000;1178.850000000000;1017.020000000000;1017.110000000000;1017.639999998982;1018.250000000000;1018.600000001019;1019.320000000000;1019.930000000000;1020.950000000000;1021.089999998979;1021.520000000000;1021.690000000000;1021.690000000000;1826.060000000000;1826.270000000000;1827.310000000000;1018.250000000000;1018.600000000000;1019.320000000000;1019.930000000000;1020.950000000000;1021.090000000000;1021.520000000000;1021.690000000000;1021.690000000000;1826.060000000000;1826.270000000000;1827.310000000000;1018.250000000000;1018.600000000000;1019.320000000000;1019.930000000000;1020.950000000000;1021.090000000000;1021.520000000000;1021.690000000000;1021.690000000000;1826.060000000000;1826.270000000000;1827.310000000000;1018.250000000000;1018.600000000000;1019.320000000000;1019.930000000000;1020.950000000000;1021.090000000000;1021.520000000000;
30;potencia_util_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;potencia_disponivel_maxima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31;custo_de_operacao_media;1218.380000000000;1218.350000001218;1234.230000001234;1234.330000000000;1234.729999998765;1234.810000000000;1235.240000001235;1235.409999998765;1235.540000000000;1235.750000000000;1235.790000000000;1235.940000000000;1236.040000000000;1236.050000000000;1063.360000000000;1063.480000000000;1064.129999998936;1064.950000000000;1065.350000001065;1066.140000000000;1066.640000000000;1067.440000000000;1429.189999998571;1461.860000000000;1068.290000000000;1068.300000000000;1925.670000000000;1925.960000000000;1927.250000000000;1064.950000000000;1065.350000000000;1066.140000000000;1066.640000000000;1067.440000000000;1429.190000000000;1461.860000000000;1068.290000000000;1068.300000000000;1925.670000000000;1925.960000000000;1927.250000000000;1064.950000000000;1065.350000000000;1066.140000000000;1066.640000000000;1067.440000000000;1429.190000000000;1461.860000000000;1068.290000000000;1068.300000000000;1925.670000000000;1925.960000000000;1927.250000000000;1064.950000000000;1065.350000000000;1066.140000000000;1066.640000000000;1067.440000000000;1429.190000000000;1461.860000000000;
31;potencia_util_media;140;140.000000000140;140.000000000140;140;139.999999999860;140;140.000000000140;139.999999999860;140;140;140;135.800000000000;135.800000000000;135.800000000000;130.900000000000;135.800000000000;131.299999999869;32.700000000000;135.800000000136;136.100000000000;0;136.100000000000;133.999999999866;128.200000000000;132;136;133;136;136;32.700000000000;135.800000000000;136.100000000000;0;136.100000000000;134;128.200000000000;132;136;133;136;136;32.700000000000;135.800000000000;136.100000000000;0;136.100000000000;134;128.200000000000;132;136;133;136;136;32.700000000000;135.800000000000;136.100000000000;0;136.100000000000;134;128.200000000000;
31;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31;potencia_disponivel_maxima_media;140;140.000000000140;140.000000000140;140;139.999999999860;140;140.000000000140;139.999999999860;140;140;140;135.800000000000;135.800000000000;135.800000000000;130.900000000000;135.800000000000;131.299999999869;32.700000000000;135.800000000136;136.100000000000;0;136.100000000000;133.999999999866;128.200000000000;132;136;133;136;136;32.700000000000;135.800000000000;136.100000000000;0;136.100000000000;134;128.200000000000;132;136;133;136;136;32.700000000000;135.800000000000;136.100000000000;0;136.100000000000;134;128.200000000000;132;136;133;136;136;32.700000000000;135.800000000000;136.100000000000;0;136.100000000000;134;128.200000000000;
32;custo_de_operacao_media;1671.600000000000;1671.570000001672;1693.080000001693;1693.220000000000;1693.749999998306;1693.810000000000;1694.320000001694;1694.549999998305;1694.770000000000;1695.100000000000;1695.170000000000;1695.360000000000;1695.490000000000;1695.490000000000;1461.570000000000;1461.700000000000;1462.459999998538;1463.350000000000;1463.860000001464;1464.890000000000;1465.790000000000;1467.030000000000;1467.259999998533;1467.900000000000;1468.160000000000;1468.180000000000;2629.580000000000;2629.960000000000;2631.530000000000;1463.350000000000;1463.860000000000;1464.890000000000;1465.790000000000;1467.030000000000;1467.260000000000;1467.900000000000;1468.160000000000;1468.180000000000;2629.580000000000;2629.960000000000;2631.530000000000;1463.350000000000;1463.860000000000;1464.890000000000;1465.790000000000;1467.030000000000;1467.260000000000;1467.900000000000;1468.160000000000;1468.180000000000;2629.580000000000;2629.960000000000;2631.530000000000;1463.350000000000;1463.860000000000;1464.890000000000;1465.790000000000;1467.030000000000;1467.260000000000;1467.900000000000;
32;potencia_util_media;53.500000000000;53.500000000054;53.500000000054;53.500000000000;53.499999999946;53.500000000000;53.500000000053;53.499999999946;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.499999999946;53.500000000000;53.500000000054;53.500000000000;53.500000000000;53.500000000000;53.499999999946;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;
32;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
32;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
32;potencia_disponivel_maxima_media;53.500000000000;53.500000000054;53.500000000054;53.500000000000;53.499999999946;53.500000000000;53.500000000053;53.499999999946;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.499999999946;53.500000000000;53.500000000054;53.500000000000;53.500000000000;53.500000000000;53.499999999946;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;53.500000000000;
33;custo_de_operacao_media;67.120000000000;67.120000000067;67.120000000067;67.120000000000;67.119999999933;67.120000000000;67.120000000067;67.119999999933;67.120000000000;67.120000000000;67.120000000000;69.150000000000;69.750000000000;69.750000000000;69.750000000000;69.750000000000;69.749999999930;69.750000000000;69.750000000070;69.750000000000;69.750000000000;69.750000000000;69.749999999930;76.240000000000;77.190000000000;77.190000000000;77.190000000000;77.190000000000;77.190000000000;69.750000000000;69.750000000000;69.750000000000;69.750000000000;69.750000000000;69.750000000000;76.240000000000;77.190000000000;77.190000000000;77.190000000000;77.190000000000;77.190000000000;69.750000000000;69.750000000000;69.750000000000;69.750000000000;69.750000000000;69.750000000000;76.240000000000;77.190000000000;77.190000000000;77.190000000000;77.190000000000;77.190000000000;69.750000000000;69.750000000000;69.750000000000;69.750000000000;69.750000000000;69.750000000000;76.240000000000;
33;potencia_util_media;175;60.026149425338;175.000000000175;175;174.999999999825;175;175.000000000175;174.999999999825;175;175;175;175;175;175;175;175;174.999999999825;175;175.000000000175;175;0;81.471111111110;174.999999999825;142.520238095228;159.279838709677;175;345;345;0;175;175;175;0;81.524400000000;175;142.203210000000;159.019670000000;175;345;345;0;175;175;175;0;81.671280000000;175;143.039050000000;159.019670000000;175;345;345;0;175;175;175;0;81.963080000000;175;142.620700000000;
33;potencia_minima_media;170;47.664367816142;170.000000000170;170;169.999999999830;170;170.000000000170;169.999999999830;170;170;170;170;170;170;170;170;169.999999999830;170;170.000000000170;170;0;79.221666666665;169.999999999830;170;154.674193548386;170;0;0;0;170;170;170;0;79.272800000000;170;170;154.419140000000;170;0;0;0;170;170;170;0;79.413740000000;170;170;154.419140000000;170;0;0;0;170;170;170;0;79.693740000000;170;170;
33;potencia_disponivel_minima_media;170;47.664367816142;170.000000000170;170;169.999999999830;170;170.000000000170;169.999999999830;170;170;170;170;170;170;170;170;169.999999999830;170;170.000000000170;170;0;79.221666666665;169.999999999830;170;154.674193548386;170;0;0;0;170;170;170;0;79.272800000000;170;170;154.419140000000;170;0;0;0;170;170;170;0;79.413740000000;170;170;154.419140000000;170;0;0;0;170;170;170;0;79.693740000000;170;170;
33;potencia_disponivel_maxima_media;345;107.690517241479;345.000000000345;345;344.999999999655;345;345.000000000345;344.999999999655;345;345;345;345;345;345;345;345;344.999999999655;345;345.000000000345;345;0;160.692777777775;344.999999999655;312.520238095228;313.954032258063;345;345;345;0;345;345;345;0;160.797200000000;345;312.203210000000;313.438810000000;345;345;345;0;345;345;345;0;161.085020000000;345;313.039050000000;313.438810000000;345;345;345;0;345;345;345;0;161.656820000000;345;312.620700000000;
34;custo_de_operacao_media;84.440000000000;84.440000000084;84.440000000084;84.440000000000;84.439999999916;84.440000000000;84.440000000084;84.439999999916;84.440000000000;84.440000000000;84.440000000000;87;87.750000000000;87.750000000000;87.750000000000;87.750000000000;87.749999999912;87.750000000000;87.750000000088;87.750000000000;87.750000000000;87.750000000000;87.749999999912;95.910000000000;97.110000000000;97.110000000000;97.110000000000;97.110000000000;97.110000000000;87.750000000000;87.750000000000;87.750000000000;87.750000000000;87.750000000000;87.750000000000;95.910000000000;97.110000000000;97.110000000000;97.110000000000;97.110000000000;97.110000000000;87.750000000000;87.750000000000;87.750000000000;87.750000000000;87.750000000000;87.750000000000;95.910000000000;97.110000000000;97.110000000000;97.110000000000;97.110000000000;97.110000000000;87.750000000000;87.750000000000;87.750000000000;87.750000000000;87.750000000000;87.750000000000;95.910000000000;
34;potencia_util_media;8;8.000000000008;8.000000000008;6.500000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34;potencia_minima_media;0;0;0;0;7.999999999992;8;8.000000000008;7.999999999992;8;8;8;7;7.500000000000;7;7;7;6.999999999993;7;7.000000000007;7;8;8;7.999999999992;8;7;7;7;6;6;7;7;7;8;8;8;8;7;7;7.000000000000;6;6;7;7;7;8;8;8;8;7;7;7;6;6;7;7;7;8;8;8;8;
34;potencia_disponivel_minima_media;0;0;0;0;7.999999999992;8;8.000000000008;7.999999999992;8;8;8;7;7.500000000000;7;7;7;6.999999999993;7;7.000000000007;7;8;8;7.999999999992;8;7;7;7;6;6;7;7;7;8;8;8;8;7;7;7.000000000000;6;6;7;7;7;8;8;8;8;7;7;7;6;6;7;7;7;8;8;8;8;
34;potencia_disponivel_maxima_media;8;8.000000000008;8.000000000008;6.500000000000;7.999999999992;8;8.000000000008;7.999999999992;8;8;8;7;7.500000000000;7;7;7;6.999999999993;7;7.000000000007;7;8;8;7.999999999992;8;7;7;7;6;6;7;7;7;8;8;8;8;7;7;7.000000000000;6;6;7;7;7;8;8;8;8;7;7;7;6;6;7;7;7;8;8;8;8;
35;custo_de_operacao_media;84.720000000000;84.680000000085;84.690000000085;84.820000000000;85.169999999915;85.510000000000;85.870000000086;86.149999999914;86.370000000000;86.650000000000;86.700000000000;86.880000000000;87.050000000000;87.060000000000;87.070000000000;87.230000000000;87.779999999912;88.750000000000;89.470000000089;90.730000000000;91.590000000000;92.680000000000;92.859999999907;93.460000000000;93.820000000000;93.840000000000;93.850000000000;94.230000000000;95.320000000000;88.750000000000;89.470000000000;90.730000000000;91.590000000000;92.680000000000;92.860000000000;93.460000000000;93.820000000000;93.840000000000;93.850000000000;94.230000000000;95.320000000000;88.750000000000;89.470000000000;90.730000000000;91.590000000000;92.680000000000;92.860000000000;93.460000000000;93.820000000000;93.840000000000;93.850000000000;94.230000000000;95.320000000000;88.750000000000;89.470000000000;90.730000000000;91.590000000000;92.680000000000;92.860000000000;93.460000000000;
35;potencia_util_media;100;0;0;140;0;50;0;0;0;0;140;30;0;0;0;0;0;0;0;0;0;0;319.999999999680;320;0;0;140;0;0;0;0;0;0;0;320;320;0;0;140;0;0;0;0;0;0;0;320;320;0;0;140;0;0;0;0;0;0;0;320;320;
35;potencia_minima_media;210;310.000000000310;310.000000000310;210;349.999999999650;300;310.000000000310;0;0;0;210;320;350;350;350;350;349.999999999650;350;350.000000000350;350;310;310;0;0;41.300000000000;350;210;350;350;350;350;350;310;310;0;0;41.300000000000;350;210;350;350;350;350;350;310;310;0;0;41.300000000000;350;210;350;350;350;350;350;310;310;0;0;
35;potencia_disponivel_minima_media;210;310.000000000310;310.000000000310;210;349.999999999650;300;310.000000000310;0;0;0;210;320;350;350;350;350;349.999999999650;350;350.000000000350;350;310;310;0;0;41.300000000000;350;210;350;350;350;350;350;310;310;0;0;41.300000000000;350;210;350;350;350;350;350;310;310;0;0;41.300000000000;350;210;350;350;350;350;350;310;310;0;0;
35;potencia_disponivel_maxima_media;310;310.000000000310;310.000000000310;350;349.999999999650;350;310.000000000310;0;0;0;350;350;350;350;350;350;349.999999999650;350;350.000000000350;350;310;310;319.999999999680;320;41.300000000000;350;350;350;350;350;350;350;310;310;320;320;41.300000000000;350;350;350;350;350;350;350;310;310;320;320;41.300000000000;350;350;350;350;350;350;350;310;310;320;320;
36;custo_de_operacao_media;193.620000000000;193.620000000194;193.620000000194;193.620000000000;193.619999999806;193.620000000000;206.840000000207;206.839999999793;206.840000000000;206.840000000000;206.840000000000;206.840000000000;206.840000000000;206.840000000000;206.840000000000;206.840000000000;206.839999999793;206.840000000000;206.840000000207;206.840000000000;229.270000000000;229.270000000000;229.269999999771;229.270000000000;229.270000000000;229.270000000000;229.270000000000;229.270000000000;229.270000000000;206.840000000000;206.840000000000;206.840000000000;229.270000000000;229.270000000000;229.270000000000;229.270000000000;229.270000000000;229.270000000000;229.270000000000;229.270000000000;229.270000000000;206.840000000000;206.840000000000;206.840000000000;229.270000000000;229.270000000000;229.270000000000;229.270000000000;229.270000000000;229.270000000000;229.270000000000;229.270000000000;229.270000000000;206.840000000000;206.840000000000;206.840000000000;229.270000000000;229.270000000000;229.270000000000;229.270000000000;
36;potencia_util_media;363;363.000000000363;115.550666666780;363;350.399999999647;363;363.000000000363;362.999999999637;363;363;363;363;363;363;363;153.140476190487;0;0;62.597701149486;363;330;330;329.999999999670;330;330;330;330;330;330;0;62.482020000000;363;330;330;330;330;330;330;330;330;330;0;62.482020000000;363;330;330;330;330;330;330;330;330;330;0;63.092300000000;363;330;330;330;330;
36;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36;potencia_disponivel_maxima_media;363;363.000000000363;115.550666666780;363;350.399999999647;363;363.000000000363;362.999999999637;363;363;363;363;363;363;363;153.140476190487;0;0;62.597701149486;363;330;330;329.999999999670;330;330;330;330;330;330;0;62.482020000000;363;330;330;330;330;330;330;330;330;330;0;62.482020000000;363;330;330;330;330;330;330;330;330;330;0;63.092300000000;363;330;330;330;330;
